"card_txn_id";"card_id";"amount";"txn_date";"merchant_name";"city"
31051;40655;15909.15;"2025-11-07 22:02:27";"Gupta-Din";"Nashik"
31052;48741;5263.1;"2025-04-06 02:27:36";"Deshpande, Luthra and Singhal";"Solapur"
31053;5441;19923.35;"2025-05-07 19:24:22";"Srivastava-Kala";"Nashik"
31054;37660;2330.74;"2025-04-04 00:23:19";"Ghosh, Sachar and Shere";"Thane"
31055;27338;394.48;"2025-10-14 05:11:39";"Nayak, Wadhwa and Brahmbhatt";"Pune"
31056;13492;6993.88;"2025-02-11 08:42:31";"Sood-Iyer";"Mumbai"
31057;34079;2366.9;"2025-08-29 19:11:56";"Gera-Swaminathan";"Nagpur"
31058;29408;6796.61;"2024-08-30 00:31:01";"Gopal-Brahmbhatt";"Aurangabad"
31059;30520;19236.74;"2024-05-21 14:14:20";"Mukhopadhyay Group";"Mumbai"
31060;48064;4660.8;"2024-12-05 10:51:30";"Chaudhuri and Sons";"Satara"
31061;45190;15307.24;"2024-05-06 21:44:48";"Ganguly and Sons";"Solapur"
31062;47917;4392.02;"2024-02-28 12:57:26";"Sankar PLC";"Thane"
31063;36245;714.0;"2024-11-12 16:28:54";"Saini, Bala and Kunda";"Solapur"
31064;43363;4234.22;"2025-09-15 00:31:13";"Sidhu PLC";"Pune"
31065;10373;8663.41;"2024-06-27 05:03:31";"Varty-Kapadia";"Ahmednagar"
31066;32913;19030.66;"2024-01-01 12:38:47";"Choudhry Group";"Aurangabad"
31067;28459;9123.97;"2024-02-08 15:38:22";"Rajan Group";"Satara"
31068;29527;6599.84;"2024-03-18 22:51:59";"Mallick Ltd";"Kolhapur"
31069;41256;4330.04;"2025-05-08 13:50:30";"Nadkarni, Bora and Magar";"Nashik"
31070;37285;5281.08;"2025-06-30 03:59:46";"Saran-Bhatti";"Satara"
31071;29137;12462.56;"2024-12-11 02:13:51";"Chandra, Golla and Pillay";"Thane"
31072;18427;8813.07;"2024-10-31 20:32:14";"Kant Group";"Pune"
31073;21221;17168.49;"2024-05-31 22:34:43";"Bakshi LLC";"Ahmednagar"
31074;39902;13427.39;"2024-11-24 02:20:40";"Prabhu-Vohra";"Nashik"
31075;17117;19443.06;"2025-06-27 14:14:24";"Handa LLC";"Solapur"
31076;21746;3634.88;"2024-07-16 10:54:19";"Magar Inc";"Aurangabad"
31077;49367;400.58;"2025-06-21 10:12:14";"Dhar-Kannan";"Aurangabad"
31078;21942;17901.77;"2024-09-14 13:43:55";"Kapadia, Ramakrishnan and Baria";"Kolhapur"
31079;26055;13592.46;"2025-01-23 16:30:25";"Agrawal and Sons";"Nagpur"
31080;46732;17219.89;"2024-09-06 17:59:47";"Kale-Dey";"Pune"
31081;4377;7584.04;"2025-06-08 05:41:15";"Menon-Gopal";"Nashik"
31082;7129;11993.44;"2025-05-31 01:34:22";"Sastry, Bala and Mital";"Pune"
31083;40524;18273.76;"2024-01-28 01:06:20";"Bakshi Group";"Mumbai"
31084;16517;10925.29;"2025-02-25 02:43:11";"Nadig Inc";"Kolhapur"
31085;8530;4524.96;"2024-12-02 16:38:24";"Datta Group";"Mumbai"
31086;22206;16080.65;"2025-01-01 23:55:29";"Chowdhury, Contractor and Goswami";"Satara"
31087;10485;438.01;"2024-01-25 05:21:32";"Desai-Brahmbhatt";"Nagpur"
31088;26121;3572.25;"2024-03-25 22:26:03";"Reddy Ltd";"Nagpur"
31089;14164;6752.52;"2024-11-17 11:03:23";"Tara-Ramanathan";"Nagpur"
31090;40922;17432.15;"2024-08-29 07:33:04";"Sodhi LLC";"Thane"
31091;46303;17882.37;"2025-05-17 22:18:45";"Tailor-Babu";"Pune"
31092;7685;11490.06;"2025-03-14 18:31:38";"Mangal Group";"Aurangabad"
31093;45614;19094.95;"2024-05-13 04:35:56";"Karpe Group";"Solapur"
31094;1371;364.43;"2025-11-23 14:04:22";"Kuruvilla PLC";"Ahmednagar"
31095;1949;10436.5;"2024-03-15 19:41:11";"Tandon-Sidhu";"Kolhapur"
31096;15378;13212.14;"2024-09-28 23:29:59";"Gour-Borah";"Kolhapur"
31097;38857;8714.94;"2024-03-02 14:03:38";"Chana Ltd";"Satara"
31098;22819;16099.95;"2025-10-30 18:17:42";"Kunda Inc";"Kolhapur"
31099;13744;17886.19;"2025-04-27 06:29:39";"Bahri, Mander and Rao";"Ahmednagar"
31100;41936;10872.97;"2025-01-24 20:50:03";"Parekh, Dara and Mani";"Pune"
31101;5821;11815.28;"2024-02-17 01:16:21";"Thakkar-Desai";"Nagpur"
31102;28742;5989.6;"2025-03-06 02:24:29";"Jayaraman Inc";"Solapur"
31103;39122;7504.87;"2024-10-21 22:31:30";"Mane-Atwal";"Nashik"
31104;26199;12842.99;"2025-03-06 04:43:02";"Chhabra-Magar";"Kolhapur"
31105;22642;1522.01;"2025-09-27 12:57:22";"Chad Group";"Aurangabad"
31106;36007;7707.71;"2025-10-09 17:24:44";"Chana and Sons";"Aurangabad"
31107;23348;861.55;"2025-07-13 12:42:50";"Varkey-Naidu";"Pune"
31108;46722;1237.25;"2025-01-02 16:24:49";"Bhandari Group";"Nashik"
31109;7293;8327.12;"2024-03-08 11:50:37";"Dixit, Sant and Puri";"Kolhapur"
31110;14717;4726.22;"2025-02-15 18:10:17";"Sani Group";"Mumbai"
31111;7130;12664.51;"2025-08-18 07:09:55";"Raman, Murty and Chacko";"Kolhapur"
31112;22714;14538.67;"2024-12-15 11:25:11";"Krishnamurthy-Bains";"Aurangabad"
31113;49753;16898.75;"2025-10-21 21:51:45";"Yadav Group";"Satara"
31114;41415;9040.81;"2024-10-13 08:20:16";"Gokhale LLC";"Pune"
31115;42071;6214.52;"2025-01-20 21:35:03";"Bedi-Date";"Pune"
31116;27351;5963.44;"2025-02-17 20:18:29";"Banerjee, Aurora and Mody";"Kolhapur"
31117;6487;6554.18;"2025-11-20 00:06:09";"Narain, Hari and Hayre";"Thane"
31118;37918;19208.81;"2024-12-05 00:37:08";"Sarraf and Sons";"Aurangabad"
31119;47713;11026.79;"2024-11-15 21:00:17";"Varkey-Venkatesh";"Kolhapur"
31120;39656;6706.15;"2024-12-31 04:10:29";"Nanda, Dara and Banerjee";"Ahmednagar"
31121;47066;6662.03;"2025-12-01 13:07:25";"Madan-Sanghvi";"Pune"
31122;4146;8270.4;"2024-01-16 02:38:48";"Pradhan, Jani and Rana";"Aurangabad"
31123;32933;1391.82;"2024-12-24 07:08:40";"Goel, Chander and Pandey";"Mumbai"
31124;3137;19196.85;"2025-02-14 12:39:50";"Ben, Bhatia and Sibal";"Kolhapur"
31125;13542;15601.94;"2025-07-15 12:52:56";"Raj-Sodhi";"Mumbai"
31126;11221;10096.05;"2024-04-28 15:38:06";"Nanda Inc";"Pune"
31127;19137;3455.77;"2024-04-02 11:05:13";"Gill Ltd";"Aurangabad"
31128;15227;18955.77;"2025-07-15 14:58:26";"Rao, Nagy and Sarin";"Thane"
31129;10068;3359.62;"2025-11-03 22:38:52";"Rama Group";"Mumbai"
31130;3400;9864.33;"2024-05-30 23:48:00";"Deshmukh-Dhingra";"Nashik"
31131;25888;16322.45;"2023-12-21 05:28:26";"Seshadri, Wali and Malhotra";"Solapur"
31132;27775;1781.79;"2025-08-22 18:25:58";"Kala-Rao";"Solapur"
31133;15108;4683.84;"2024-04-18 20:57:10";"Behl Group";"Satara"
31134;24712;11403.14;"2025-01-08 17:51:10";"Chaudhary, Gera and Kothari";"Aurangabad"
31135;3146;1962.98;"2025-01-19 17:27:53";"Lanka Inc";"Aurangabad"
31136;45179;12224.49;"2025-10-26 02:02:51";"Tank and Sons";"Kolhapur"
31137;11064;14582.54;"2025-02-06 02:42:40";"Balakrishnan, Mistry and Pal";"Mumbai"
31138;6694;15458.75;"2025-04-26 01:06:59";"Raval-Gokhale";"Solapur"
31139;49028;6990.09;"2025-06-05 22:34:09";"Saha-Mistry";"Mumbai"
31140;16978;14108.8;"2025-03-12 17:18:02";"Morar-Dixit";"Solapur"
31141;44726;18912.05;"2024-07-30 02:21:53";"Apte-Singhal";"Pune"
31142;12343;15278.62;"2025-01-25 17:09:03";"Raj, Choudhry and Garg";"Pune"
31143;43573;3574.29;"2025-01-05 14:02:55";"Bhatt, Mistry and Krishna";"Nashik"
31144;351;7484.79;"2024-01-18 03:56:25";"Nagy, Mammen and Cherian";"Mumbai"
31145;8009;17578.61;"2025-10-05 04:25:01";"Chanda, Tiwari and Kashyap";"Pune"
31146;2856;6035.75;"2025-11-21 16:55:23";"Jha LLC";"Solapur"
31147;22616;18996.38;"2024-01-04 04:48:48";"Barad-Garde";"Ahmednagar"
31148;15685;1481.68;"2024-06-03 00:58:51";"Ramachandran-Kashyap";"Kolhapur"
31149;36733;9437.52;"2025-09-14 08:54:15";"Babu, Konda and Narain";"Satara"
31150;21930;10765.19;"2024-04-11 12:27:40";"Gopal-Dalal";"Mumbai"
31151;29223;18955.34;"2025-03-18 17:12:14";"Zacharia-Majumdar";"Solapur"
31152;23180;18449.88;"2024-03-08 15:36:42";"Wali Ltd";"Kolhapur"
31153;21239;2077.55;"2024-05-17 17:00:41";"Cherian Inc";"Nagpur"
31154;36649;11916.74;"2024-02-06 17:08:21";"Natt, Rout and Bhattacharyya";"Nashik"
31155;46296;17693.68;"2025-04-11 06:00:18";"Pandit-Barman";"Mumbai"
31156;5458;8713.75;"2025-01-06 15:14:02";"Sule-Dhawan";"Pune"
31157;17896;5870.01;"2025-08-22 05:06:22";"Madan Inc";"Pune"
31158;7337;13299.17;"2025-03-25 20:19:42";"Nigam-Subramanian";"Thane"
31159;17076;19977.89;"2024-03-10 20:45:26";"Choudhury LLC";"Satara"
31160;39668;17171.93;"2025-08-21 13:43:56";"Bhardwaj, Bhat and Munshi";"Satara"
31161;46496;10816.42;"2025-10-30 19:45:05";"Bassi PLC";"Satara"
31162;12128;5225.06;"2024-08-08 10:39:53";"Sandal, Keer and Wason";"Nashik"
31163;24982;18768.62;"2025-10-26 17:35:50";"Badal and Sons";"Satara"
31164;12645;1145.97;"2024-12-16 20:20:21";"Mitter-Dhawan";"Kolhapur"
31165;16604;17338.31;"2025-01-26 11:46:31";"Ramaswamy-Muni";"Thane"
31166;37815;5187.41;"2024-05-06 15:10:47";"Thakur-Amble";"Pune"
31167;19465;8768.94;"2024-01-18 21:08:22";"Biswas, Dugar and Kanda";"Nagpur"
31168;45362;10081.78;"2025-01-07 07:06:37";"Ganesan, Prasad and Ghosh";"Nashik"
31169;42892;9172.44;"2024-03-14 04:53:24";"Aggarwal, Dyal and Bains";"Pune"
31170;36016;19758.86;"2025-04-10 20:07:52";"Dewan Group";"Pune"
31171;22720;17459.09;"2024-10-28 08:57:51";"Varughese LLC";"Thane"
31172;4482;5103.23;"2024-04-02 11:32:17";"Rai, Bobal and Subramanian";"Nagpur"
31173;19729;15091.84;"2025-10-10 14:30:59";"Chaudhary, Sahni and Sridhar";"Aurangabad"
31174;36378;4560.92;"2024-08-03 18:28:33";"Dara, Ben and Loke";"Nashik"
31175;12440;4452.1;"2024-03-17 02:06:39";"Garg-Sanghvi";"Satara"
31176;43051;19973.34;"2024-05-10 00:38:49";"Sarraf, Joshi and Kunda";"Nashik"
31177;14170;16250.83;"2024-06-16 10:18:25";"Pau, Iyengar and Kota";"Nashik"
31178;2429;17814.83;"2024-04-19 15:02:25";"Agate, Dalal and Rajagopalan";"Ahmednagar"
31179;13471;10082.06;"2024-06-22 15:44:12";"Raja-Muni";"Thane"
31180;12843;13929.55;"2025-10-13 15:40:22";"Raman Group";"Satara"
31181;39764;2640.06;"2025-09-28 08:13:23";"Chaudhry, Warrior and Korpal";"Kolhapur"
31182;25574;16419.06;"2025-10-17 13:15:34";"Krishnamurthy-Bobal";"Nashik"
31183;23984;17699.71;"2024-08-12 07:08:50";"Kari, Rajagopal and Krishnamurthy";"Thane"
31184;18249;19302.49;"2025-02-10 23:07:32";"Kalla, Dayal and Gopal";"Ahmednagar"
31185;19203;12920.01;"2025-07-08 11:15:49";"Prakash, Sant and Mitra";"Mumbai"
31186;46576;18992.2;"2025-12-04 00:45:18";"Mander-Thaman";"Kolhapur"
31187;12562;7396.74;"2024-04-21 05:44:49";"Patel, Mane and Mistry";"Ahmednagar"
31188;45009;6782.58;"2024-09-28 01:09:59";"Srivastava-Dhawan";"Nashik"
31189;16024;17096.91;"2025-07-07 13:28:53";"Krishna, Goyal and Bahl";"Thane"
31190;12187;19332.51;"2024-04-01 05:01:43";"Tata-Bassi";"Nashik"
31191;27622;3683.7;"2024-06-03 14:53:56";"Kakar-Bhagat";"Ahmednagar"
31192;45120;10722.11;"2025-09-17 12:02:20";"Mahajan, Suresh and Gara";"Thane"
31193;44166;18729.06;"2024-12-03 04:37:15";"Anne-Misra";"Pune"
31194;31870;15575.02;"2025-10-21 09:55:44";"Munshi, Din and Mandal";"Nashik"
31195;22985;18928.04;"2024-06-25 15:44:46";"Devi Group";"Ahmednagar"
31196;15600;7846.01;"2024-12-25 08:24:19";"Tailor-Madan";"Thane"
31197;36413;5811.49;"2024-03-07 02:25:15";"Chander-Ratti";"Nagpur"
31198;36231;6394.45;"2024-02-15 05:44:47";"Suri Group";"Aurangabad"
31199;25174;18594.35;"2024-04-20 07:42:30";"Chawla PLC";"Nashik"
31200;24715;6766.23;"2025-04-05 13:45:55";"Khurana Ltd";"Thane"
31201;34084;12735.35;"2024-12-19 07:04:59";"Mall, Boase and Banik";"Nagpur"
31202;46038;16537.66;"2025-02-14 18:55:54";"Bhalla Inc";"Satara"
31203;34469;4639.31;"2024-01-13 22:15:32";"Basak, Murthy and Zacharia";"Thane"
31204;42519;16147.82;"2025-03-05 13:25:35";"Som and Sons";"Kolhapur"
31205;8333;12148.87;"2024-12-31 23:30:27";"Prakash PLC";"Ahmednagar"
31206;30301;7975.04;"2024-04-10 07:26:56";"Prashad, Mand and Date";"Thane"
31207;8064;6769.55;"2024-03-20 07:33:45";"Mand PLC";"Mumbai"
31208;14393;4750.49;"2023-12-11 05:39:12";"Doshi-Srivastava";"Thane"
31209;32616;9595.11;"2024-04-05 09:53:47";"Dada Inc";"Mumbai"
31210;14806;2843.76;"2025-10-27 18:23:49";"Upadhyay Inc";"Mumbai"
31211;48298;5310.38;"2025-11-18 04:31:02";"Ratta-Agrawal";"Kolhapur"
31212;39909;19101.45;"2024-10-04 07:24:15";"Sharaf LLC";"Ahmednagar"
31213;34063;8655.69;"2023-12-16 22:30:43";"Bal PLC";"Mumbai"
31214;9869;5742.94;"2025-08-19 11:24:14";"Baral and Sons";"Mumbai"
31215;2707;9054.07;"2025-04-03 19:17:36";"Wali PLC";"Thane"
31216;22159;13266.64;"2024-03-20 11:20:41";"Viswanathan, Bali and Jani";"Solapur"
31217;41445;9596.41;"2024-10-12 01:03:44";"Chopra Inc";"Pune"
31218;30128;16023.52;"2025-04-16 00:42:04";"Shah LLC";"Ahmednagar"
31219;18978;4723.63;"2024-12-08 15:56:17";"Murty-Tank";"Aurangabad"
31220;4069;437.81;"2025-11-05 14:17:59";"Thakur Ltd";"Ahmednagar"
31221;37935;16706.13;"2024-11-09 07:47:41";"Choudhry Inc";"Thane"
31222;39229;12040.54;"2024-08-04 19:21:50";"Bora-Grover";"Solapur"
31223;45182;4610.18;"2024-10-01 09:56:15";"Korpal, Mittal and Deo";"Pune"
31224;35212;15588.77;"2024-11-10 02:23:56";"Cheema PLC";"Aurangabad"
31225;23579;157.25;"2025-03-17 12:15:18";"Bora, Comar and Dua";"Mumbai"
31226;14899;15919.59;"2024-11-21 14:27:40";"Mital and Sons";"Thane"
31227;20503;4301.64;"2024-08-17 00:20:36";"Mannan-Kakar";"Pune"
31228;1438;9882.86;"2025-05-10 19:46:13";"Samra, Narain and Radhakrishnan";"Solapur"
31229;30658;18364.77;"2025-09-16 00:30:34";"Chadha Inc";"Thane"
31230;17799;18339.3;"2024-08-04 02:28:36";"Pandit Ltd";"Solapur"
31231;5310;4493.77;"2025-04-17 10:38:28";"Jha Inc";"Thane"
31232;17653;17283.61;"2025-09-23 02:24:58";"Ganguly-Modi";"Aurangabad"
31233;6552;4591.2;"2024-11-10 14:04:26";"Iyer PLC";"Aurangabad"
31234;7807;14405.54;"2025-07-30 05:33:39";"Bhagat, Bhatnagar and Badami";"Nashik"
31235;28147;13925.63;"2025-05-05 14:11:33";"Dara, Bawa and Bhasin";"Nagpur"
31236;33585;5873.43;"2025-08-12 11:56:29";"Jani, Memon and Dhaliwal";"Thane"
31237;40343;16357.67;"2025-04-06 10:34:46";"Sami and Sons";"Kolhapur"
31238;28445;18979.95;"2024-09-07 12:04:14";"Chahal-Gola";"Thane"
31239;38312;10674.91;"2025-03-20 10:47:13";"Dua, More and Karpe";"Kolhapur"
31240;15811;4592.78;"2025-03-01 01:41:43";"Mittal LLC";"Pune"
31241;332;8781.16;"2025-11-21 17:35:13";"Loyal, Yogi and Salvi";"Ahmednagar"
31242;18176;19645.34;"2024-11-19 14:51:28";"Seth LLC";"Mumbai"
31243;49635;16842.45;"2024-01-21 00:47:40";"Lall-Borde";"Pune"
31244;33800;17090.2;"2024-04-11 15:33:15";"Raval, Bhasin and De";"Ahmednagar"
31245;31731;5981.65;"2024-08-30 11:33:00";"Varkey, Sen and Gala";"Solapur"
31246;36675;15019.02;"2025-04-07 09:45:05";"Sha-Taneja";"Kolhapur"
31247;42947;5420.93;"2025-03-28 05:10:45";"Saxena, Varughese and Kade";"Satara"
31248;2786;10402.37;"2024-02-29 16:55:25";"Balasubramanian-Venkatesh";"Thane"
31249;35713;15058.2;"2024-03-13 01:12:37";"Doshi-Doshi";"Kolhapur"
31250;6133;14952.38;"2025-04-09 01:39:11";"Gandhi-Bose";"Aurangabad"
31251;6606;14728.96;"2024-04-27 12:20:21";"Yohannan LLC";"Aurangabad"
31252;2711;6494.06;"2025-08-07 14:21:08";"Kumer-Jaggi";"Pune"
31253;22508;5316.36;"2024-03-04 06:13:43";"Tank-Tank";"Aurangabad"
31254;35701;17058.42;"2025-01-13 18:15:01";"Nayar Group";"Ahmednagar"
31255;19295;13942.47;"2025-10-15 16:42:32";"Mukhopadhyay, Gupta and Zachariah";"Thane"
31256;7123;6553.1;"2024-04-08 08:50:44";"Mishra Inc";"Solapur"
31257;28068;6273.75;"2025-11-04 21:47:10";"Murty and Sons";"Mumbai"
31258;10522;6547.52;"2024-03-27 13:10:09";"Bal-Dugal";"Nashik"
31259;17875;4765.96;"2024-10-25 12:58:12";"Natarajan-Yadav";"Kolhapur"
31260;25056;6198.37;"2025-06-30 18:04:21";"Arora Ltd";"Thane"
31261;11055;2239.39;"2024-02-04 03:24:45";"Thaman, Gandhi and Bobal";"Thane"
31262;18890;18033.16;"2025-03-30 15:14:19";"Loyal and Sons";"Mumbai"
31263;2884;5405.86;"2024-01-02 18:36:57";"Dara, Bansal and Misra";"Satara"
31264;3878;15794.11;"2025-05-15 04:57:00";"Khurana and Sons";"Solapur"
31265;34012;11548.56;"2025-05-10 01:06:20";"Sunder-Kibe";"Ahmednagar"
31266;38156;15974.45;"2025-06-27 22:00:34";"Batra-Krishnan";"Mumbai"
31267;6571;2736.66;"2024-12-02 21:18:38";"Modi-Wadhwa";"Nashik"
31268;18001;1152.96;"2025-08-23 10:43:22";"Swaminathan and Sons";"Solapur"
31269;46961;4889.07;"2024-05-30 19:54:41";"Rajagopalan PLC";"Aurangabad"
31270;22747;16111.83;"2024-09-01 06:21:00";"Krish Inc";"Aurangabad"
31271;41118;5141.35;"2025-11-21 11:49:28";"Singh Inc";"Ahmednagar"
31272;24944;1852.24;"2024-03-18 18:55:42";"Parsa Group";"Aurangabad"
31273;23753;1049.55;"2025-07-06 17:38:44";"Aurora Inc";"Satara"
31274;17263;1885.07;"2024-04-15 02:06:22";"Sha, Shan and Madan";"Ahmednagar"
31275;18028;8061.89;"2024-01-24 19:08:57";"Lad Group";"Pune"
31276;28904;11705.75;"2024-09-15 01:09:15";"Chawla, Ghosh and Anne";"Ahmednagar"
31277;34516;19081.14;"2024-01-18 23:56:48";"Acharya Group";"Mumbai"
31278;7120;385.99;"2025-06-24 08:19:33";"Saraf, Sem and Mital";"Ahmednagar"
31279;14337;10100.16;"2025-03-05 17:56:40";"Bala Ltd";"Satara"
31280;324;7814.86;"2024-05-14 18:54:40";"Barad, Ram and Mistry";"Pune"
31281;25861;14304.86;"2025-05-08 17:16:14";"Viswanathan PLC";"Nagpur"
31282;42609;11676.87;"2025-01-19 05:09:41";"Bajwa-Sengupta";"Nagpur"
31283;2371;19182.57;"2024-04-22 10:57:57";"Chaudhuri, Gole and Munshi";"Solapur"
31284;40934;2365.71;"2024-01-30 02:57:13";"Panchal-Vora";"Nagpur"
31285;43616;11090.71;"2024-06-10 22:44:19";"Kala-Bhagat";"Satara"
31286;38548;18852.42;"2024-10-19 02:12:17";"Mody-Sawhney";"Ahmednagar"
31287;16000;13414.09;"2025-01-23 04:46:28";"Ganguly-Sehgal";"Nagpur"
31288;47518;7986.29;"2025-10-23 19:37:09";"Boase LLC";"Ahmednagar"
31289;17397;3638.92;"2024-07-02 21:40:26";"Sekhon Group";"Thane"
31290;43072;16911.92;"2025-05-15 11:35:40";"Dar-Sha";"Nashik"
31291;20313;17549.18;"2025-10-21 00:29:20";"Gopal, Deo and Mittal";"Ahmednagar"
31292;13131;1619.76;"2024-03-26 00:00:18";"Datta, Sachdev and De";"Ahmednagar"
31293;21769;17282.04;"2024-12-02 05:27:59";"Ahluwalia and Sons";"Nagpur"
31294;43637;18387.43;"2024-07-18 22:26:42";"Pandya, Tandon and D’Alia";"Nashik"
31295;42578;2202.12;"2024-04-22 16:05:04";"Gopal-Chaudry";"Satara"
31296;25753;3776.6;"2025-02-04 04:04:51";"Choudhry-Kibe";"Satara"
31297;4668;6710.57;"2024-12-05 10:17:04";"Jain, Korpal and Radhakrishnan";"Aurangabad"
31298;24874;18662.92;"2024-03-27 10:55:29";"Babu Group";"Mumbai"
31299;36744;2864.23;"2023-12-22 17:06:19";"Raman-Patla";"Mumbai"
31300;17308;7843.44;"2024-05-08 09:51:18";"Sen-Shah";"Satara"
31301;5304;18373.39;"2024-04-17 06:25:43";"Walla, Sandal and Dyal";"Pune"
31302;7008;11974.05;"2025-08-20 08:35:51";"Nadig-Raj";"Aurangabad"
31303;32243;9454.06;"2025-03-22 16:24:54";"Goda-Divan";"Nagpur"
31304;31178;9589.03;"2024-10-15 07:03:39";"Basak, Luthra and Konda";"Pune"
31305;19869;5891.93;"2025-07-30 14:38:51";"Desai-Rege";"Thane"
31306;5377;16950.53;"2024-10-31 15:09:37";"Bhatnagar PLC";"Nashik"
31307;4414;18971.79;"2025-03-12 18:07:24";"Kalita-Biswas";"Kolhapur"
31308;23331;5849.41;"2024-09-02 17:17:11";"Magar, Narayan and Tank";"Aurangabad"
31309;15410;3727.55;"2025-12-06 05:43:06";"Bose Inc";"Nashik"
31310;8514;13923.15;"2025-02-18 11:04:27";"Hayre and Sons";"Satara"
31311;45738;31.02;"2024-02-09 20:04:54";"Khosla, Dayal and Madan";"Satara"
31312;36941;10206.1;"2024-01-10 08:02:42";"Dhingra and Sons";"Mumbai"
31313;33965;5192.69;"2025-03-03 20:01:28";"Sanghvi Group";"Ahmednagar"
31314;8630;5917.6;"2025-04-08 19:22:17";"Viswanathan, Babu and Mittal";"Solapur"
31315;44809;15812.04;"2025-08-08 13:51:27";"Pandey-Master";"Nagpur"
31316;19775;7643.21;"2025-05-16 11:19:58";"Mitter-Gandhi";"Solapur"
31317;44631;15286.07;"2025-04-20 11:41:03";"Bahri-Bajaj";"Nashik"
31318;16648;6786.51;"2024-04-12 19:10:57";"Kale-Chacko";"Ahmednagar"
31319;6494;157.06;"2025-01-21 14:19:09";"Rao LLC";"Nashik"
31320;24761;13988.91;"2024-07-01 14:53:51";"Soman LLC";"Nashik"
31321;18209;11174.79;"2024-03-13 11:02:04";"Kulkarni LLC";"Ahmednagar"
31322;40286;3034.71;"2025-07-28 20:28:54";"Bawa-Nair";"Mumbai"
31323;58;31.37;"2024-12-04 19:41:10";"Mann and Sons";"Nashik"
31324;39545;8517.53;"2024-02-12 08:05:42";"Sathe-Dayal";"Kolhapur"
31325;33132;6932.29;"2024-06-09 05:14:54";"Bhakta, Tank and Konda";"Ahmednagar"
31326;32872;8444.43;"2024-12-08 07:46:11";"Dugar, Ghose and Chaudhary";"Kolhapur"
31327;46418;4129.28;"2025-06-18 07:31:22";"Guha Group";"Nagpur"
31328;23460;7998.76;"2025-03-04 15:38:41";"Subramanian-Bail";"Thane"
31329;45865;696.23;"2025-05-19 05:11:25";"Dugar-Apte";"Satara"
31330;25803;17506.65;"2025-05-24 08:37:10";"Nanda, Palan and Bains";"Nagpur"
31331;10573;12688.28;"2025-08-02 05:35:05";"Hayer-Raval";"Aurangabad"
31332;18248;18100.18;"2025-06-03 20:09:55";"Mohan, Pandey and Madan";"Thane"
31333;48908;11431.18;"2024-06-04 23:27:38";"Edwin, Varughese and Rana";"Aurangabad"
31334;17486;1826.04;"2025-01-12 10:15:54";"Apte-Keer";"Solapur"
31335;41686;5358.77;"2023-12-26 22:34:16";"Doshi Inc";"Solapur"
31336;6862;19867.42;"2025-09-10 06:20:16";"Chahal-Morar";"Thane"
31337;22743;9545.52;"2025-01-11 20:43:36";"Kaul-Sandal";"Solapur"
31338;7075;6683.7;"2025-05-02 05:19:37";"Ray-Ratti";"Ahmednagar"
31339;7091;7266.45;"2025-07-07 21:09:13";"Saini and Sons";"Ahmednagar"
31340;35303;1815.11;"2025-06-22 15:34:00";"Pillay, Parsa and Gour";"Pune"
31341;37221;8484.53;"2025-04-01 08:00:21";"Sarma-Vala";"Nashik"
31342;5452;3821.9;"2024-08-24 04:34:22";"Hans, Kalla and Raju";"Thane"
31343;15418;4343.1;"2023-12-12 12:37:23";"Chakrabarti-Pall";"Ahmednagar"
31344;29645;4059.91;"2024-01-31 01:37:27";"Naik, Raja and Dara";"Solapur"
31345;16644;18969.64;"2025-01-07 22:28:55";"Gulati PLC";"Aurangabad"
31346;35165;12255.83;"2024-07-22 15:47:02";"Cherian, Dani and Tiwari";"Satara"
31347;23900;10590.37;"2025-02-23 11:05:25";"Om-Varty";"Satara"
31348;28613;12286.52;"2024-05-17 17:11:50";"Dar-Nigam";"Aurangabad"
31349;9039;5378.19;"2024-04-16 05:53:09";"Dube, Venkatesh and Chaudhari";"Kolhapur"
31350;31063;10092.67;"2024-02-13 05:48:39";"Thakur Group";"Thane"
31351;46367;11340.51;"2025-10-18 18:49:26";"Kalita-Gill";"Thane"
31352;8997;5690.94;"2025-10-10 17:24:06";"Mukhopadhyay Ltd";"Aurangabad"
31353;41618;13238.55;"2025-07-14 14:07:50";"Sibal, Sunder and Chatterjee";"Satara"
31354;31977;826.76;"2024-01-10 09:14:34";"Aurora-Dhingra";"Thane"
31355;27895;19964.62;"2025-09-18 17:56:40";"Parmer, Walla and Krish";"Pune"
31356;37069;6132.6;"2024-11-30 10:35:28";"Sehgal, Mand and Nagy";"Nagpur"
31357;31730;5828.47;"2024-04-03 05:30:17";"De-Mangat";"Mumbai"
31358;36451;6057.36;"2023-12-09 20:28:22";"Dube Inc";"Kolhapur"
31359;21452;17239.15;"2024-08-12 12:43:02";"Mann Group";"Pune"
31360;38484;14064.65;"2024-02-27 10:19:07";"Modi, Khosla and Chada";"Nagpur"
31361;26980;17925.66;"2025-07-01 19:23:55";"Mallick PLC";"Nagpur"
31362;47366;14994.9;"2025-07-30 17:08:54";"Wali, Sood and Mammen";"Thane"
31363;15870;19924.52;"2025-07-22 18:31:08";"Borde-Chander";"Mumbai"
31364;8250;16720.71;"2024-06-20 15:28:27";"Ghose, Bhalla and Lad";"Kolhapur"
31365;48781;15945.81;"2025-09-04 09:47:57";"Hora Group";"Pune"
