"account_id","customer_id","branch_id","account_type","balance","opening_date"
24754,24754,8194,"Saving",24620.83,"2018-03-02"
24755,24755,40305,"Current",64111.53,"2021-12-17"
24756,24756,13033,"Saving",179539.78,"2018-11-30"
24757,24757,46224,"Current",58692.27,"2019-05-17"
24758,24758,12764,"Current",31554.63,"2021-10-14"
24759,24759,30144,"Current",183520.85,"2022-11-06"
24760,24760,45530,"Current",167934.69,"2024-04-30"
24761,24761,44863,"Current",128525.08,"2022-07-05"
24762,24762,49891,"Saving",97582.21,"2023-04-16"
24763,24763,30573,"Current",187191.09,"2021-01-30"
24764,24764,3462,"Current",89212.46,"2019-12-05"
24765,24765,14154,"Current",58016.76,"2023-01-26"
24766,24766,43728,"Current",189752.0,"2020-02-07"
24767,24767,9472,"Saving",57650.75,"2025-07-07"
24768,24768,49101,"Saving",130338.04,"2019-03-11"
24769,24769,30386,"Saving",56841.08,"2019-07-08"
24770,24770,29487,"Saving",138251.62,"2020-11-11"
24771,24771,30379,"Saving",80552.38,"2024-07-23"
24772,24772,37696,"Current",81820.57,"2022-03-03"
24773,24773,21714,"Current",65305.09,"2021-09-21"
24774,24774,14316,"Current",116805.27,"2024-02-04"
24775,24775,8888,"Current",92159.06,"2025-09-29"
24776,24776,30956,"Saving",176235.72,"2025-10-22"
24777,24777,12864,"Saving",49772.47,"2018-11-21"
24778,24778,46335,"Saving",78481.86,"2018-08-25"
24779,24779,5976,"Current",160655.88,"2023-01-20"
24780,24780,14302,"Saving",34840.73,"2025-06-09"
24781,24781,7218,"Current",179120.08,"2023-03-16"
24782,24782,1189,"Saving",100611.28,"2019-12-17"
24783,24783,18746,"Saving",88341.46,"2025-03-07"
24784,24784,1909,"Current",84563.6,"2022-08-22"
24785,24785,28802,"Current",58177.12,"2025-02-09"
24786,24786,45491,"Current",152628.61,"2023-03-09"
24787,24787,24315,"Saving",18043.35,"2024-02-15"
24788,24788,998,"Saving",55943.77,"2018-08-12"
24789,24789,32797,"Saving",81500.28,"2024-01-15"
24790,24790,1826,"Saving",61500.99,"2025-04-02"
24791,24791,8359,"Saving",71752.64,"2018-09-13"
24792,24792,18790,"Current",177272.36,"2025-09-29"
24793,24793,15813,"Saving",180193.71,"2018-11-10"
24794,24794,42570,"Saving",60424.9,"2018-07-15"
24795,24795,47111,"Saving",199824.53,"2022-03-26"
24796,24796,36248,"Current",43398.26,"2019-07-06"
24797,24797,24356,"Saving",135150.73,"2023-03-19"
24798,24798,5076,"Saving",161470.85,"2018-12-08"
24799,24799,46003,"Current",68371.76,"2019-06-13"
24800,24800,29868,"Current",136722.02,"2024-10-06"
24801,24801,22172,"Saving",71483.23,"2021-01-16"
24802,24802,44357,"Current",12504.96,"2024-03-25"
24803,24803,33522,"Saving",143229.67,"2018-10-13"
24804,24804,40524,"Current",159547.55,"2020-03-25"
24805,24805,6758,"Saving",82339.53,"2021-10-14"
24806,24806,22560,"Saving",101959.4,"2019-07-15"
24807,24807,9442,"Current",131454.37,"2019-03-06"
24808,24808,10485,"Current",148796.45,"2025-02-17"
24809,24809,14241,"Saving",93148.5,"2018-04-04"
24810,24810,48861,"Saving",166640.49,"2024-03-31"
24811,24811,3281,"Current",46901.63,"2020-01-29"
24812,24812,22007,"Saving",85293.54,"2022-07-26"
24813,24813,15837,"Saving",128913.25,"2022-01-04"
24814,24814,20117,"Current",116662.87,"2018-02-17"
24815,24815,5776,"Current",142896.6,"2022-10-20"
24816,24816,48587,"Saving",100896.99,"2023-07-02"
24817,24817,5676,"Current",135471.05,"2022-07-13"
24818,24818,37369,"Saving",145046.17,"2022-04-10"
24819,24819,42564,"Current",164731.72,"2019-02-28"
24820,24820,16055,"Saving",91760.34,"2019-10-16"
24821,24821,33145,"Current",78402.62,"2022-01-05"
24822,24822,12145,"Saving",24224.14,"2024-01-07"
24823,24823,30086,"Saving",189059.02,"2018-12-10"
24824,24824,11033,"Current",117094.36,"2019-07-26"
24825,24825,16081,"Saving",120226.33,"2020-07-27"
24826,24826,14845,"Saving",198332.1,"2022-06-03"
24827,24827,21435,"Current",57525.31,"2024-09-14"
24828,24828,22640,"Current",35472.75,"2021-02-27"
24829,24829,8597,"Saving",142014.39,"2023-05-15"
24830,24830,45316,"Current",140851.65,"2025-11-20"
24831,24831,34590,"Current",154806.27,"2020-10-17"
24832,24832,12299,"Saving",11146.54,"2024-12-29"
24833,24833,23748,"Current",67378.31,"2020-05-08"
24834,24834,38569,"Current",21487.18,"2022-10-12"
24835,24835,24015,"Current",130100.14,"2023-10-11"
24836,24836,18992,"Saving",132511.17,"2020-03-12"
24837,24837,14463,"Current",36116.71,"2019-02-21"
24838,24838,29166,"Current",121361.72,"2025-06-30"
24839,24839,21850,"Current",107937.89,"2023-01-18"
24840,24840,3667,"Saving",40347.01,"2022-01-29"
24841,24841,18027,"Current",160274.27,"2024-09-10"
24842,24842,2673,"Saving",84135.71,"2021-09-30"
24843,24843,31039,"Current",132224.97,"2021-10-31"
24844,24844,8423,"Current",18309.0,"2023-02-14"
24845,24845,30549,"Current",86570.03,"2018-10-16"
24846,24846,19839,"Saving",86573.06,"2018-09-09"
24847,24847,8824,"Current",182937.76,"2019-01-16"
24848,24848,11654,"Current",164622.31,"2021-04-17"
24849,24849,26123,"Saving",19911.75,"2020-08-24"
24850,24850,7585,"Saving",4675.15,"2023-10-08"
24851,24851,35742,"Saving",44794.97,"2023-01-28"
24852,24852,30188,"Current",2175.04,"2023-08-12"
24853,24853,43626,"Saving",181440.31,"2025-01-19"
24854,24854,4800,"Saving",188194.07,"2019-01-24"
24855,24855,15312,"Current",57297.72,"2020-11-15"
24856,24856,30052,"Saving",74997.11,"2022-04-25"
24857,24857,166,"Current",103797.32,"2022-08-25"
24858,24858,5635,"Current",137183.31,"2019-01-15"
24859,24859,3474,"Current",1987.93,"2025-07-16"
24860,24860,30136,"Current",112814.24,"2021-11-12"
24861,24861,43760,"Saving",119276.06,"2025-02-11"
24862,24862,35348,"Saving",22231.48,"2017-12-24"
24863,24863,13041,"Saving",115716.26,"2022-02-04"
24864,24864,27987,"Saving",149993.71,"2022-11-29"
24865,24865,19541,"Saving",192341.97,"2023-04-29"
24866,24866,11224,"Saving",15759.08,"2024-05-31"
24867,24867,13714,"Current",185846.11,"2023-12-29"
24868,24868,3611,"Saving",186254.89,"2018-06-28"
24869,24869,48824,"Current",62080.37,"2024-01-16"
24870,24870,4191,"Current",75145.89,"2022-02-09"
24871,24871,8264,"Current",30322.06,"2022-06-15"
24872,24872,32776,"Saving",85014.2,"2018-06-16"
24873,24873,14751,"Saving",150603.77,"2025-06-11"
24874,24874,3423,"Current",153794.34,"2021-04-03"
24875,24875,29257,"Current",191698.0,"2019-06-21"
24876,24876,35071,"Current",164648.83,"2023-07-26"
24877,24877,30427,"Current",161164.07,"2023-02-06"
24878,24878,40387,"Saving",140292.74,"2018-09-16"
24879,24879,27841,"Saving",25280.84,"2020-03-04"
24880,24880,20127,"Current",97868.61,"2024-04-22"
24881,24881,5676,"Saving",112587.99,"2019-05-02"
24882,24882,24226,"Current",42143.66,"2023-05-03"
24883,24883,17366,"Saving",199595.92,"2023-11-08"
24884,24884,14109,"Current",101946.85,"2021-05-07"
24885,24885,10045,"Saving",37597.65,"2018-01-29"
24886,24886,46784,"Current",59154.36,"2018-03-17"
24887,24887,13474,"Current",11389.33,"2025-02-03"
24888,24888,8546,"Current",115616.55,"2024-12-18"
24889,24889,5275,"Current",114508.44,"2024-10-27"
24890,24890,6355,"Current",164720.43,"2022-10-17"
24891,24891,3499,"Saving",195076.06,"2020-06-15"
24892,24892,41914,"Saving",88568.99,"2020-06-01"
24893,24893,5412,"Current",158622.41,"2022-11-22"
24894,24894,2235,"Current",145142.5,"2025-10-29"
24895,24895,17462,"Current",129497.23,"2020-06-19"
24896,24896,39365,"Current",28784.93,"2020-01-14"
24897,24897,42415,"Saving",186116.02,"2023-10-04"
24898,24898,20352,"Current",2140.36,"2023-08-11"
24899,24899,26467,"Saving",80519.38,"2024-09-03"
24900,24900,44509,"Current",47120.29,"2019-11-04"
24901,24901,26955,"Current",81841.92,"2022-08-24"
24902,24902,43079,"Saving",27220.98,"2024-02-01"
24903,24903,35917,"Saving",32746.55,"2019-06-08"
24904,24904,3158,"Saving",161961.97,"2022-06-01"
24905,24905,16615,"Saving",83680.86,"2022-07-17"
24906,24906,21304,"Saving",145555.34,"2023-12-26"
24907,24907,8096,"Saving",43308.23,"2023-07-05"
24908,24908,10354,"Saving",49486.29,"2025-05-09"
24909,24909,15157,"Saving",34213.65,"2023-04-17"
24910,24910,11209,"Current",77479.69,"2021-06-04"
24911,24911,18562,"Saving",175615.48,"2025-07-06"
24912,24912,28640,"Current",56529.32,"2025-05-12"
24913,24913,32076,"Saving",28262.86,"2023-05-06"
24914,24914,41410,"Current",151484.68,"2025-05-06"
24915,24915,37576,"Saving",183478.06,"2025-02-23"
24916,24916,45649,"Current",31307.15,"2022-04-24"
24917,24917,13472,"Saving",44273.61,"2023-05-14"
24918,24918,7429,"Saving",182776.25,"2018-03-16"
24919,24919,19445,"Saving",180340.27,"2025-01-12"
24920,24920,36109,"Saving",65853.25,"2024-03-02"
24921,24921,13828,"Current",27937.33,"2020-08-31"
24922,24922,24406,"Current",173359.89,"2024-03-21"
24923,24923,1628,"Current",82603.9,"2020-11-29"
24924,24924,10235,"Saving",119075.24,"2021-04-29"
24925,24925,40306,"Current",27360.78,"2018-07-08"
24926,24926,21438,"Current",155307.0,"2021-10-15"
24927,24927,5328,"Current",115904.05,"2018-11-14"
24928,24928,3563,"Current",54268.37,"2019-10-08"
24929,24929,47093,"Saving",93189.01,"2023-05-21"
24930,24930,39580,"Current",154649.35,"2024-02-01"
24931,24931,20564,"Saving",142444.26,"2024-09-03"
24932,24932,33739,"Current",35690.72,"2024-07-31"
24933,24933,8108,"Saving",99054.44,"2024-01-27"
24934,24934,35760,"Current",176334.83,"2024-11-08"
24935,24935,4462,"Saving",113881.13,"2020-09-06"
24936,24936,6567,"Current",97356.74,"2025-06-18"
24937,24937,5702,"Current",16825.46,"2021-12-22"
24938,24938,38148,"Current",163790.09,"2024-02-12"
24939,24939,15151,"Saving",111697.37,"2024-01-16"
24940,24940,38045,"Saving",8472.76,"2024-02-06"
24941,24941,19523,"Saving",110714.02,"2022-12-02"
24942,24942,25104,"Current",12196.23,"2025-04-10"
24943,24943,9012,"Current",19676.04,"2023-05-28"
24944,24944,6907,"Saving",9013.5,"2023-06-10"
24945,24945,14384,"Saving",140002.76,"2023-09-05"
24946,24946,26320,"Current",56115.97,"2022-05-20"
24947,24947,43748,"Current",181337.33,"2023-06-02"
24948,24948,23634,"Current",129561.84,"2019-01-12"
24949,24949,45427,"Current",146965.19,"2022-12-17"
24950,24950,38965,"Saving",140842.29,"2020-09-06"
24951,24951,31845,"Saving",70385.65,"2018-05-07"
24952,24952,15204,"Current",190491.25,"2019-08-16"
24953,24953,6607,"Saving",24581.65,"2022-01-10"
24954,24954,26142,"Current",195885.93,"2019-02-02"
24955,24955,12891,"Current",69270.31,"2022-02-21"
24956,24956,12115,"Current",128478.1,"2025-06-26"
24957,24957,29674,"Current",131005.51,"2024-05-09"
24958,24958,36297,"Saving",60169.19,"2023-04-23"
24959,24959,8829,"Current",56830.59,"2022-12-12"
24960,24960,21100,"Saving",83013.27,"2018-08-19"
24961,24961,8035,"Current",149896.38,"2024-06-03"
24962,24962,44949,"Current",30816.31,"2020-12-15"
24963,24963,9152,"Current",161133.91,"2023-06-22"
24964,24964,41088,"Current",13251.64,"2019-01-18"
24965,24965,22048,"Saving",180227.23,"2024-09-14"
24966,24966,20332,"Saving",30177.79,"2025-10-26"
24967,24967,12697,"Saving",62638.75,"2021-10-14"
24968,24968,4142,"Saving",54918.23,"2019-01-08"
24969,24969,5897,"Saving",136894.19,"2019-10-28"
24970,24970,27668,"Saving",171825.25,"2024-02-26"
24971,24971,18632,"Saving",80892.63,"2023-08-29"
24972,24972,48891,"Current",98743.53,"2020-05-24"
24973,24973,30028,"Current",145808.25,"2021-02-13"
24974,24974,31899,"Saving",110005.5,"2021-01-29"
24975,24975,13034,"Saving",63320.46,"2018-11-28"
24976,24976,26455,"Current",37676.94,"2025-06-04"
24977,24977,18221,"Current",152361.23,"2019-02-21"
24978,24978,37545,"Current",62883.57,"2020-12-03"
24979,24979,28626,"Saving",67070.21,"2022-08-06"
24980,24980,20138,"Saving",158521.38,"2025-10-13"
24981,24981,21055,"Saving",123644.58,"2020-02-29"
24982,24982,3893,"Current",172029.98,"2025-01-20"
24983,24983,8453,"Current",164159.46,"2022-08-23"
24984,24984,49531,"Current",16608.77,"2021-09-17"
24985,24985,26533,"Saving",14667.41,"2021-03-06"
24986,24986,43448,"Saving",63603.67,"2018-11-28"
24987,24987,17611,"Saving",69525.2,"2023-02-05"
24988,24988,31186,"Saving",111375.21,"2020-05-17"
24989,24989,40021,"Current",106502.57,"2023-09-28"
24990,24990,24968,"Current",123640.9,"2020-04-13"
24991,24991,47174,"Current",147723.98,"2022-04-29"
24992,24992,674,"Saving",5594.56,"2018-07-07"
24993,24993,5920,"Current",131053.57,"2018-12-12"
24994,24994,41634,"Saving",46433.06,"2020-03-09"
24995,24995,717,"Current",62057.33,"2025-01-13"
24996,24996,27952,"Current",76202.42,"2024-04-05"
24997,24997,34923,"Saving",98122.47,"2025-07-27"
24998,24998,30140,"Saving",173138.24,"2021-05-07"
24999,24999,27116,"Current",163789.2,"2018-09-15"
25000,25000,10758,"Saving",77516.81,"2020-07-15"
25001,25001,45611,"Saving",75119.4,"2024-06-05"
25002,25002,25143,"Saving",116929.19,"2024-04-14"
25003,25003,48189,"Saving",106640.2,"2021-07-17"
25004,25004,24376,"Current",53809.22,"2022-11-12"
25005,25005,45904,"Saving",175899.03,"2024-03-25"
25006,25006,27733,"Saving",11303.4,"2025-10-05"
25007,25007,30214,"Current",43533.51,"2025-07-28"
25008,25008,18445,"Saving",24828.35,"2025-06-22"
25009,25009,31715,"Saving",132579.03,"2018-11-26"
25010,25010,43224,"Current",126329.02,"2021-04-30"
25011,25011,16251,"Saving",34801.81,"2023-05-01"
25012,25012,33339,"Current",179587.19,"2021-03-21"
25013,25013,11824,"Saving",84407.2,"2023-08-18"
25014,25014,48420,"Saving",189287.98,"2017-12-09"
25015,25015,20049,"Current",110611.09,"2023-02-26"
25016,25016,2058,"Saving",6853.04,"2020-10-03"
25017,25017,43752,"Current",111532.52,"2024-11-21"
25018,25018,16280,"Current",106717.11,"2020-01-03"
25019,25019,40558,"Saving",120880.07,"2018-03-22"
25020,25020,14344,"Current",84723.23,"2025-11-18"
25021,25021,30786,"Current",21014.83,"2019-11-09"
25022,25022,7057,"Saving",21590.14,"2025-09-26"
25023,25023,34160,"Current",9378.63,"2018-09-01"
25024,25024,30385,"Current",100413.17,"2024-04-30"
25025,25025,9998,"Saving",8243.83,"2025-11-04"
25026,25026,27966,"Saving",29594.06,"2020-08-04"
25027,25027,49219,"Current",101515.69,"2022-10-03"
25028,25028,605,"Current",120113.63,"2018-09-22"
25029,25029,30841,"Current",50278.21,"2024-05-18"
25030,25030,19410,"Saving",196480.46,"2018-06-02"
25031,25031,31666,"Saving",194914.88,"2023-12-23"
25032,25032,39751,"Saving",166452.47,"2021-02-28"
25033,25033,16129,"Saving",141711.02,"2023-06-07"
25034,25034,42083,"Saving",85958.13,"2018-01-10"
25035,25035,34072,"Current",43185.58,"2024-03-21"
25036,25036,41016,"Current",125506.61,"2022-07-13"
25037,25037,2793,"Saving",144543.4,"2020-07-25"
25038,25038,32010,"Saving",120824.12,"2022-10-11"
25039,25039,26839,"Current",50488.42,"2018-07-22"
25040,25040,17533,"Saving",105271.03,"2019-02-13"
25041,25041,24358,"Current",105229.32,"2021-11-15"
25042,25042,21995,"Current",28167.99,"2024-09-02"
25043,25043,24517,"Saving",147366.77,"2022-04-07"
25044,25044,40965,"Current",189877.05,"2021-04-08"
25045,25045,38873,"Saving",60329.51,"2023-04-13"
25046,25046,21075,"Current",136937.16,"2021-04-18"
25047,25047,10822,"Current",196043.5,"2020-09-13"
25048,25048,9381,"Saving",48429.32,"2023-05-28"
25049,25049,42881,"Saving",167829.4,"2020-03-23"
25050,25050,13002,"Saving",178590.03,"2025-06-18"
25051,25051,29531,"Saving",158990.02,"2024-03-01"
25052,25052,7188,"Saving",185530.15,"2018-09-28"
25053,25053,42627,"Saving",30249.6,"2025-07-10"
25054,25054,12742,"Current",99340.7,"2018-12-24"
25055,25055,44498,"Current",157718.24,"2022-09-13"
25056,25056,7597,"Saving",183693.06,"2020-12-12"
25057,25057,40624,"Saving",109743.5,"2024-10-03"
25058,25058,11779,"Saving",25419.81,"2020-09-01"
25059,25059,643,"Current",47454.96,"2021-08-19"
25060,25060,14687,"Current",28868.94,"2021-09-05"
25061,25061,8727,"Saving",6023.37,"2025-06-17"
25062,25062,10703,"Saving",92781.02,"2022-06-22"
25063,25063,7519,"Current",82604.63,"2019-08-09"
25064,25064,36652,"Current",19096.09,"2024-07-10"
25065,25065,19623,"Current",93666.72,"2018-10-10"
25066,25066,5831,"Current",159302.73,"2024-12-19"
25067,25067,12515,"Saving",127536.13,"2023-05-11"
25068,25068,4760,"Saving",173040.49,"2023-03-26"
25069,25069,10187,"Saving",8495.23,"2024-12-31"
25070,25070,14235,"Current",179864.51,"2020-08-20"
25071,25071,17235,"Saving",10471.38,"2018-08-04"
25072,25072,32557,"Saving",171668.68,"2023-12-28"
25073,25073,2140,"Saving",41756.76,"2024-01-20"
25074,25074,2876,"Saving",150492.88,"2022-04-23"
25075,25075,14487,"Saving",129801.13,"2020-02-27"
25076,25076,45082,"Saving",196356.63,"2018-04-13"
25077,25077,7378,"Saving",88571.58,"2021-01-30"
25078,25078,11276,"Saving",76752.61,"2020-10-12"
25079,25079,8610,"Current",45682.05,"2020-09-09"
25080,25080,42217,"Saving",193092.09,"2025-01-12"
25081,25081,12301,"Current",59310.59,"2023-06-21"
25082,25082,12796,"Current",136788.8,"2021-05-12"
25083,25083,27721,"Saving",12178.09,"2019-09-28"
25084,25084,22564,"Current",85466.47,"2024-02-23"
25085,25085,10629,"Saving",174302.61,"2019-04-30"
25086,25086,45596,"Current",38351.94,"2020-02-26"
25087,25087,27746,"Saving",170589.98,"2025-01-01"
25088,25088,35930,"Saving",2016.21,"2020-11-11"
25089,25089,2897,"Saving",144408.06,"2021-08-03"
25090,25090,30157,"Saving",57623.35,"2024-07-19"
25091,25091,33951,"Current",131238.14,"2025-05-13"
25092,25092,2634,"Current",7983.7,"2022-09-14"
25093,25093,1130,"Current",103655.77,"2025-09-10"
25094,25094,16351,"Saving",50869.73,"2018-04-01"
25095,25095,38610,"Current",36129.72,"2023-12-18"
25096,25096,8105,"Saving",27056.17,"2020-03-22"
25097,25097,22490,"Saving",35448.53,"2021-09-01"
25098,25098,31909,"Saving",108445.79,"2022-04-09"
25099,25099,48638,"Saving",58184.87,"2021-08-23"
25100,25100,19945,"Current",94722.57,"2025-10-28"
25101,25101,14465,"Current",40042.96,"2022-10-20"
25102,25102,14943,"Saving",1933.97,"2021-10-10"
25103,25103,22834,"Current",178098.59,"2023-03-07"
25104,25104,27949,"Current",94099.65,"2023-08-03"
25105,25105,9671,"Current",129691.61,"2018-02-12"
25106,25106,7673,"Saving",153514.67,"2025-06-18"
25107,25107,39872,"Current",60861.49,"2025-08-31"
25108,25108,15523,"Current",157695.67,"2019-11-16"
25109,25109,3388,"Current",61057.5,"2021-10-16"
25110,25110,39545,"Saving",79114.51,"2019-07-16"
25111,25111,43598,"Saving",47755.33,"2021-07-25"
25112,25112,26139,"Saving",152386.48,"2022-12-20"
25113,25113,49397,"Saving",177177.49,"2022-08-04"
25114,25114,4409,"Current",61757.15,"2024-11-15"
25115,25115,18195,"Saving",67396.41,"2020-08-05"
25116,25116,31396,"Saving",98205.12,"2021-05-29"
25117,25117,9124,"Current",46874.14,"2018-12-04"
25118,25118,5647,"Current",41927.48,"2022-02-15"
25119,25119,13005,"Saving",128212.99,"2020-06-23"
25120,25120,17373,"Current",13505.43,"2025-02-04"
25121,25121,18644,"Current",187253.03,"2022-12-27"
25122,25122,14005,"Saving",102799.83,"2018-01-17"
25123,25123,28526,"Current",11594.7,"2025-08-12"
25124,25124,46515,"Saving",128437.06,"2020-08-09"
25125,25125,21004,"Current",140911.22,"2024-09-26"
25126,25126,4656,"Saving",167185.02,"2018-04-25"
25127,25127,23808,"Current",46369.48,"2020-02-11"
25128,25128,8958,"Current",11069.19,"2020-11-28"
25129,25129,9916,"Saving",159096.03,"2023-02-25"
25130,25130,41853,"Saving",15493.17,"2020-05-05"
25131,25131,14557,"Saving",124291.98,"2025-11-15"
25132,25132,31768,"Saving",71338.68,"2022-05-28"
25133,25133,4111,"Current",180307.11,"2023-05-01"
25134,25134,49207,"Current",91644.69,"2023-04-13"
