"loan_id";"customer_id";"branch_id";"loan_type";"loan_amount";"interest_rate";"start_date"
18692;39110;9;"Car Loan";1679104.91;12.19;"2018-12-10"
18693;39579;28585;"Home Loan";4614661.06;8.45;"2023-04-07"
18694;34451;14066;"Personal Loan";617604.69;10.47;"2020-05-02"
18695;32881;42963;"Personal Loan";2581343.77;7.3;"2025-02-08"
18696;28139;34421;"Car Loan";2095645.69;7.84;"2023-11-17"
18697;48312;36152;"Education Loan";1596950.5;9.4;"2019-05-22"
18698;29736;20758;"Home Loan";1951662.65;9.13;"2018-09-19"
18699;13082;47193;"Personal Loan";1752951.41;6.97;"2019-06-28"
18700;46196;37535;"Car Loan";3275236.21;12.49;"2019-07-23"
18701;36975;44471;"Personal Loan";3440143.77;9.35;"2021-10-16"
18702;4163;16261;"Home Loan";4139549.05;6.65;"2024-12-30"
18703;233;49576;"Home Loan";1314856.61;9.88;"2022-02-26"
18704;16973;15815;"Car Loan";2079050.63;10.5;"2024-04-09"
18705;7854;18078;"Car Loan";2512858.67;10.71;"2025-08-19"
18706;23470;13408;"Home Loan";1524930.65;8.31;"2023-04-01"
18707;19051;20474;"Personal Loan";2444575.16;11.39;"2025-04-22"
18708;45068;47903;"Education Loan";4801200.47;11.81;"2021-10-10"
18709;11537;15540;"Personal Loan";3077834.56;7.06;"2022-02-13"
18710;19857;23189;"Personal Loan";2583674.53;7.07;"2025-08-23"
18711;47993;30783;"Car Loan";1712198.94;11.65;"2019-09-24"
18712;2049;11086;"Education Loan";466575.08;9.77;"2024-05-05"
18713;36381;9736;"Personal Loan";930867.58;6.87;"2024-08-13"
18714;13179;9602;"Home Loan";3736946.43;6.89;"2021-08-26"
18715;9707;7013;"Personal Loan";3172967.33;11.85;"2024-08-14"
18716;37914;28833;"Education Loan";4428523.5;9.0;"2020-08-07"
18717;48782;46847;"Education Loan";952988.01;9.33;"2022-05-31"
18718;22556;39136;"Car Loan";153531.62;7.53;"2018-09-17"
18719;1236;9915;"Car Loan";2533224.36;11.85;"2018-05-21"
18720;4251;22104;"Education Loan";1002106.12;9.79;"2017-12-08"
18721;17739;3140;"Home Loan";3179574.2;10.85;"2019-07-10"
18722;19665;3517;"Home Loan";1738835.66;8.32;"2019-06-08"
18723;35837;4379;"Home Loan";2103917.39;8.11;"2023-10-24"
18724;4061;6979;"Home Loan";3121382.18;10.84;"2020-06-24"
18725;11074;5273;"Personal Loan";254410.45;12.4;"2024-01-01"
18726;28194;2817;"Car Loan";4032238.56;10.46;"2018-08-12"
18727;47322;10932;"Car Loan";307694.42;9.51;"2023-07-13"
18728;20376;2823;"Home Loan";4509346.14;8.52;"2020-11-06"
18729;43531;14843;"Car Loan";4883299.03;10.92;"2025-10-05"
18730;33150;26877;"Personal Loan";223286.94;8.75;"2019-10-09"
18731;6008;37512;"Car Loan";2525706.33;10.73;"2024-02-24"
18732;22450;16632;"Education Loan";2597805.12;11.41;"2021-09-04"
18733;1366;22182;"Car Loan";1836125.62;6.51;"2022-12-18"
18734;9642;16648;"Car Loan";1685853.29;12.22;"2024-12-17"
18735;11903;47334;"Education Loan";1802896.87;11.28;"2019-05-19"
18736;6667;18727;"Home Loan";3664838.79;11.92;"2023-07-01"
18737;6392;32726;"Home Loan";1318734.6;11.08;"2021-06-08"
18738;22293;16467;"Personal Loan";2904323.82;12.04;"2023-05-15"
18739;1967;18309;"Personal Loan";4570116.13;11.96;"2019-03-14"
18740;9802;48710;"Education Loan";605994.31;12.32;"2021-01-04"
18741;26122;1050;"Education Loan";2152809.24;12.02;"2025-01-17"
18742;31551;18269;"Home Loan";2074526.25;9.28;"2024-03-04"
18743;12282;1479;"Personal Loan";3299186.94;10.9;"2023-12-15"
18744;11921;2724;"Education Loan";4633163.01;8.44;"2025-02-02"
18745;6128;40447;"Car Loan";2392618.87;9.88;"2020-05-06"
18746;15979;29745;"Personal Loan";4171077.44;11.73;"2021-12-09"
18747;47091;37123;"Home Loan";3484586.58;12.31;"2024-07-06"
18748;23590;27584;"Home Loan";2373440.93;7.8;"2025-01-05"
18749;711;42776;"Personal Loan";1702854.8;10.55;"2023-02-07"
18750;9507;35041;"Car Loan";547268.24;9.31;"2021-05-18"
18751;28322;48076;"Personal Loan";1656272.85;12.35;"2020-01-24"
18752;20367;2298;"Car Loan";2772873.81;10.2;"2017-12-26"
18753;40618;33311;"Personal Loan";3883740.33;10.62;"2024-04-25"
18754;36895;36464;"Home Loan";3928606.0;10.46;"2020-08-01"
18755;12570;919;"Education Loan";914102.88;10.17;"2019-02-27"
18756;4365;46674;"Education Loan";1084259.74;12.04;"2023-11-03"
18757;46174;36376;"Personal Loan";1485523.0;7.2;"2025-02-11"
18758;45495;4086;"Education Loan";3600842.63;10.74;"2020-12-22"
18759;45671;943;"Car Loan";4115143.08;7.68;"2023-05-24"
18760;44292;30358;"Personal Loan";3792352.31;11.54;"2023-08-19"
18761;16004;34654;"Home Loan";3282975.57;9.82;"2018-06-14"
18762;31714;27479;"Education Loan";4123919.17;7.08;"2025-05-31"
18763;32758;35132;"Personal Loan";71600.22;9.66;"2023-04-22"
18764;49327;14477;"Personal Loan";2171760.28;8.68;"2020-09-24"
18765;37553;33494;"Car Loan";4938994.68;7.94;"2022-04-02"
18766;10433;49920;"Personal Loan";3444771.94;10.66;"2019-01-16"
18767;13369;19973;"Personal Loan";3346947.0;8.61;"2019-07-31"
18768;11048;21881;"Car Loan";3925455.95;11.11;"2022-07-14"
18769;25788;48378;"Education Loan";1439735.13;7.57;"2019-03-27"
18770;36940;24015;"Education Loan";2967255.89;7.61;"2019-09-14"
18771;2855;9995;"Personal Loan";551183.55;6.93;"2018-01-21"
18772;47075;44408;"Personal Loan";3512657.99;8.71;"2025-03-29"
18773;34549;27861;"Personal Loan";547999.26;12.06;"2023-12-03"
18774;43093;17352;"Education Loan";2976010.5;8.68;"2022-09-29"
18775;48548;13135;"Car Loan";149462.16;7.84;"2019-09-23"
18776;9709;21962;"Education Loan";427947.84;6.56;"2022-10-06"
18777;31328;10993;"Car Loan";1321679.39;7.88;"2021-06-02"
18778;18725;23053;"Car Loan";3959357.92;9.53;"2022-06-08"
18779;15996;12929;"Personal Loan";3871373.15;8.68;"2018-04-11"
18780;33188;16001;"Home Loan";1512803.14;8.09;"2023-02-12"
18781;5813;6698;"Home Loan";171722.47;7.7;"2023-12-17"
18782;48751;18159;"Car Loan";3796391.8;11.27;"2023-11-20"
18783;2128;2382;"Car Loan";4920761.76;8.71;"2025-10-17"
18784;18901;25165;"Personal Loan";3832584.28;8.79;"2021-02-09"
18785;46464;26280;"Education Loan";1548696.98;8.03;"2022-06-23"
18786;46431;9207;"Car Loan";1014827.57;8.53;"2022-11-16"
18787;35709;42637;"Car Loan";3501419.52;11.54;"2021-01-19"
18788;19450;4126;"Car Loan";4546736.87;10.98;"2024-03-29"
18789;489;4713;"Home Loan";1313517.26;8.64;"2022-12-15"
18790;518;1532;"Personal Loan";4100572.05;9.45;"2019-12-23"
18791;8870;45842;"Education Loan";908045.71;10.84;"2021-04-25"
18792;21684;5588;"Education Loan";2584968.29;7.96;"2020-03-20"
18793;3929;3336;"Car Loan";4630864.03;7.68;"2023-06-12"
18794;7320;5965;"Home Loan";1674309.7;7.67;"2021-05-01"
18795;21337;16959;"Home Loan";4629959.51;10.14;"2019-05-17"
18796;5063;5406;"Home Loan";1221711.31;8.69;"2021-03-29"
18797;5130;44626;"Home Loan";2901289.29;11.36;"2023-07-14"
18798;19158;9144;"Personal Loan";1764915.2;8.42;"2018-01-03"
18799;6866;24485;"Education Loan";3288178.13;10.62;"2021-12-06"
18800;48623;42719;"Car Loan";1494780.19;10.01;"2018-04-02"
18801;35689;37272;"Personal Loan";1838182.67;12.15;"2025-03-21"
18802;23231;47683;"Home Loan";4861128.66;10.14;"2024-07-01"
18803;41549;44947;"Home Loan";1466943.89;11.17;"2021-09-24"
18804;20470;9036;"Personal Loan";4004650.08;11.6;"2023-10-27"
18805;34355;42006;"Personal Loan";3553924.14;10.36;"2018-08-24"
18806;213;36473;"Car Loan";4654721.67;10.13;"2019-07-30"
18807;26925;26058;"Personal Loan";271686.86;10.05;"2020-10-30"
18808;7154;1520;"Home Loan";457204.15;12.49;"2020-10-23"
18809;45510;17752;"Car Loan";2198606.61;12.37;"2021-06-06"
18810;24364;42289;"Home Loan";555675.99;9.36;"2024-09-30"
18811;24011;27712;"Home Loan";502678.32;7.41;"2025-04-29"
18812;35086;4424;"Education Loan";4374998.37;6.55;"2023-10-31"
18813;42675;26736;"Personal Loan";1726953.26;7.35;"2025-07-26"
18814;13591;21269;"Personal Loan";2973538.6;11.1;"2020-07-07"
18815;6128;27165;"Car Loan";4287039.21;9.57;"2023-08-20"
18816;32048;44960;"Car Loan";875868.99;6.66;"2018-10-22"
18817;46741;5426;"Car Loan";1281627.04;10.69;"2021-10-22"
18818;10363;39726;"Home Loan";4269190.66;10.42;"2020-05-14"
18819;22496;47719;"Car Loan";1122604.86;11.08;"2022-07-12"
18820;24841;44403;"Home Loan";3242524.93;10.91;"2024-08-23"
18821;12275;41818;"Car Loan";2381436.16;10.31;"2021-10-19"
18822;34998;22344;"Education Loan";4879340.18;10.28;"2022-01-24"
18823;43167;19818;"Home Loan";2774751.18;7.38;"2019-01-11"
18824;29734;33598;"Home Loan";3359868.71;10.64;"2022-03-12"
18825;35230;24188;"Car Loan";917162.46;10.94;"2021-04-13"
18826;24374;7130;"Car Loan";1272144.81;7.09;"2021-07-01"
18827;11544;46978;"Home Loan";366423.35;10.12;"2019-08-21"
18828;14165;10424;"Home Loan";1138441.55;7.89;"2021-11-23"
18829;22549;22591;"Education Loan";1181571.45;9.61;"2020-06-15"
18830;8103;4791;"Home Loan";997373.83;10.93;"2021-04-14"
18831;47764;853;"Education Loan";4633341.97;7.28;"2019-04-15"
18832;10674;3381;"Home Loan";4811513.03;10.73;"2023-06-06"
18833;8200;3627;"Education Loan";4415426.37;11.52;"2018-06-11"
18834;36893;35659;"Car Loan";1007242.49;12.25;"2025-06-10"
18835;43622;16202;"Home Loan";746180.26;8.37;"2019-06-30"
18836;28998;3228;"Home Loan";1221040.66;11.59;"2023-07-25"
18837;48584;11246;"Education Loan";2119577.81;7.22;"2020-03-31"
18838;19617;46973;"Personal Loan";4034947.05;9.08;"2024-07-23"
18839;13642;6953;"Education Loan";1060149.61;8.74;"2018-02-17"
18840;48290;41686;"Personal Loan";1049993.83;7.94;"2024-03-09"
18841;48900;485;"Personal Loan";563108.82;11.07;"2021-10-13"
18842;15833;15914;"Car Loan";3174038.34;8.34;"2024-06-23"
18843;3304;14669;"Home Loan";3560369.88;8.0;"2021-09-27"
18844;11547;8487;"Home Loan";924768.87;7.03;"2020-05-26"
18845;26154;35409;"Home Loan";3714939.13;12.35;"2020-01-08"
18846;36203;22518;"Personal Loan";3985373.97;11.8;"2025-02-14"
18847;42381;30574;"Education Loan";3024042.97;9.54;"2022-10-22"
18848;27871;33520;"Home Loan";4117420.76;11.08;"2024-08-07"
18849;38938;4748;"Education Loan";1175866.92;11.82;"2022-08-12"
18850;20925;41216;"Home Loan";3888566.08;6.8;"2021-12-15"
18851;14958;49292;"Car Loan";2274923.26;10.72;"2018-02-06"
18852;26368;8832;"Home Loan";3669606.69;7.74;"2020-06-20"
18853;41800;32104;"Education Loan";2829562.26;8.43;"2020-05-24"
18854;47900;34982;"Car Loan";279727.52;7.02;"2023-01-15"
18855;15911;9744;"Personal Loan";3518764.33;9.57;"2019-11-06"
18856;49717;19032;"Car Loan";3956117.31;10.79;"2024-08-28"
18857;43740;37534;"Personal Loan";1130191.87;12.14;"2024-05-21"
18858;32160;45189;"Personal Loan";778513.13;8.78;"2018-05-07"
18859;34784;9576;"Home Loan";584226.58;11.44;"2019-05-02"
18860;11574;4768;"Home Loan";2593812.62;8.56;"2018-08-24"
18861;29913;30801;"Home Loan";1682271.77;8.57;"2025-03-26"
18862;8701;17768;"Education Loan";4890813.38;7.61;"2019-09-02"
18863;45259;12655;"Home Loan";1926327.68;8.56;"2020-02-25"
18864;31483;14666;"Home Loan";1585813.59;10.6;"2025-09-08"
18865;6433;47191;"Home Loan";1882290.38;12.32;"2022-12-23"
18866;40496;25848;"Home Loan";749151.7;10.01;"2018-03-26"
18867;39694;1331;"Personal Loan";142605.14;11.45;"2017-12-10"
18868;29847;17519;"Education Loan";3876381.18;10.59;"2019-06-03"
18869;33619;43347;"Car Loan";2531179.52;8.86;"2023-03-17"
18870;26829;13503;"Home Loan";3126397.03;10.92;"2019-08-26"
18871;45218;39414;"Car Loan";4510546.44;9.5;"2022-03-01"
18872;32104;41613;"Home Loan";2953390.58;8.97;"2018-03-15"
18873;11224;1880;"Home Loan";1925283.19;9.2;"2020-05-17"
18874;41284;47738;"Education Loan";3780173.0;7.54;"2019-03-26"
18875;7146;28845;"Home Loan";3338850.14;10.16;"2023-09-14"
18876;2989;17623;"Education Loan";603925.55;8.16;"2018-02-23"
18877;39358;2551;"Car Loan";1288254.43;9.34;"2020-10-05"
18878;20781;38107;"Home Loan";3683057.94;8.59;"2021-09-03"
18879;18642;15560;"Personal Loan";4375225.3;7.42;"2022-05-31"
18880;3270;24968;"Car Loan";4493517.75;9.61;"2022-10-31"
18881;39923;3327;"Education Loan";951794.24;8.34;"2022-03-23"
18882;45122;44343;"Home Loan";3032170.2;7.71;"2020-10-10"
18883;30056;7898;"Education Loan";4468960.74;9.82;"2025-06-09"
18884;44425;15617;"Personal Loan";3319173.35;11.42;"2018-06-08"
18885;6025;34414;"Personal Loan";3528901.01;11.38;"2018-09-22"
18886;26367;15043;"Home Loan";3645749.4;8.84;"2025-06-08"
18887;24230;17372;"Personal Loan";181137.45;9.54;"2025-03-09"
18888;20129;559;"Personal Loan";4877438.82;7.92;"2021-12-05"
18889;36788;4184;"Personal Loan";4643365.1;8.6;"2022-04-09"
18890;28040;28627;"Education Loan";752953.21;8.2;"2023-12-06"
18891;39371;17541;"Car Loan";1322680.27;7.09;"2018-09-18"
18892;25295;3896;"Education Loan";2399852.1;12.0;"2025-10-04"
18893;27929;36269;"Personal Loan";3797431.57;8.36;"2018-11-27"
18894;25160;37051;"Personal Loan";3484901.06;7.72;"2020-03-25"
18895;43753;43711;"Car Loan";4168543.57;11.21;"2018-12-14"
18896;33106;18593;"Personal Loan";2183579.41;7.65;"2022-09-12"
18897;14710;13949;"Home Loan";2707875.96;8.24;"2021-07-23"
18898;48856;34897;"Personal Loan";516240.13;8.56;"2018-02-06"
18899;13424;49845;"Education Loan";1882582.19;10.51;"2019-02-11"
18900;20639;24030;"Home Loan";3456795.15;6.65;"2018-03-08"
18901;12647;6012;"Car Loan";1660934.15;8.49;"2022-01-18"
18902;9989;49940;"Home Loan";2982613.87;9.74;"2022-06-23"
18903;28688;36926;"Personal Loan";1558663.02;9.91;"2018-11-03"
18904;31621;20933;"Personal Loan";2089110.56;8.11;"2019-01-25"
18905;26688;138;"Education Loan";2430693.79;10.11;"2024-08-24"
18906;1311;31690;"Car Loan";3042017.84;7.43;"2025-01-09"
18907;43701;4270;"Car Loan";3827000.77;8.3;"2023-10-23"
18908;19562;35510;"Education Loan";4507001.02;12.4;"2021-08-19"
18909;32702;8917;"Home Loan";2455012.13;11.18;"2017-12-13"
18910;8514;40440;"Car Loan";619311.97;10.2;"2019-05-18"
18911;8696;12701;"Personal Loan";4618075.51;8.91;"2022-04-08"
18912;14387;29280;"Personal Loan";4144347.97;11.82;"2019-10-03"
18913;1480;12965;"Education Loan";316022.81;7.34;"2024-05-21"
18914;12949;31442;"Education Loan";1535907.66;9.54;"2021-07-30"
18915;45375;26128;"Education Loan";2584901.08;8.55;"2019-03-27"
18916;34678;38684;"Home Loan";3231391.65;10.57;"2018-07-09"
18917;21569;30029;"Education Loan";1434160.74;10.58;"2024-07-10"
18918;28955;38358;"Education Loan";1732978.72;7.02;"2025-06-11"
18919;40907;21846;"Personal Loan";2723064.64;10.86;"2025-05-17"
18920;23682;4502;"Education Loan";2400395.8;10.64;"2023-07-25"
18921;10434;34412;"Personal Loan";714953.9;6.57;"2020-10-10"
18922;45215;17700;"Car Loan";1170620.98;12.5;"2024-03-11"
18923;14646;960;"Personal Loan";4422148.95;11.69;"2023-05-17"
18924;16714;18813;"Home Loan";3171904.14;8.07;"2022-05-29"
18925;16251;43606;"Education Loan";3943716.3;7.47;"2022-05-07"
18926;40048;23935;"Education Loan";1380108.89;7.82;"2019-05-10"
18927;4328;33774;"Car Loan";4670367.2;11.99;"2023-05-14"
18928;37905;26690;"Car Loan";3475545.99;11.23;"2025-04-21"
18929;34180;11446;"Home Loan";1398599.41;8.16;"2025-04-19"
18930;36752;25605;"Home Loan";4971654.43;12.01;"2018-12-21"
18931;31340;37409;"Personal Loan";3082321.62;7.35;"2020-12-05"
18932;13658;2860;"Car Loan";1711050.37;9.85;"2023-04-18"
18933;6485;22192;"Education Loan";3683588.47;10.25;"2024-09-19"
18934;10214;18164;"Home Loan";2233524.42;11.12;"2021-05-05"
18935;37384;26172;"Education Loan";677521.52;7.88;"2023-12-29"
18936;18810;11450;"Car Loan";551194.33;8.63;"2021-02-16"
18937;49913;21217;"Home Loan";426585.42;12.12;"2024-12-25"
18938;26075;14412;"Personal Loan";1747873.37;9.95;"2024-11-11"
18939;26221;15387;"Home Loan";1029989.63;9.11;"2021-07-08"
18940;45895;40468;"Car Loan";69217.82;9.34;"2021-11-03"
18941;24905;27323;"Car Loan";3243061.05;9.53;"2018-11-26"
18942;23353;30035;"Personal Loan";2291438.32;11.82;"2024-04-26"
18943;32595;24007;"Education Loan";249939.97;7.68;"2022-02-06"
18944;49143;13859;"Education Loan";2004673.22;9.77;"2019-08-31"
18945;44026;26445;"Personal Loan";4181386.36;10.97;"2022-12-08"
18946;32835;48108;"Car Loan";3232209.13;7.29;"2022-07-23"
18947;33860;41278;"Home Loan";4328139.72;10.39;"2018-03-26"
18948;36275;42012;"Personal Loan";4129230.49;7.33;"2019-02-02"
18949;32216;45698;"Education Loan";875251.76;10.21;"2023-12-16"
18950;36686;13776;"Education Loan";1235371.63;9.99;"2024-03-07"
18951;42646;46533;"Personal Loan";644761.71;8.32;"2023-09-29"
18952;20036;5486;"Car Loan";734858.96;6.78;"2018-03-06"
18953;10420;3449;"Car Loan";3067651.48;10.65;"2025-04-09"
18954;48186;27991;"Education Loan";548986.12;11.18;"2018-12-20"
18955;32846;9638;"Home Loan";820077.64;8.17;"2023-09-06"
18956;42047;30501;"Education Loan";632636.83;7.09;"2024-04-28"
18957;31347;31016;"Car Loan";4558288.98;8.69;"2025-08-06"
18958;17500;23941;"Education Loan";2922882.64;8.29;"2025-08-22"
18959;14080;28975;"Personal Loan";4286473.14;12.29;"2024-08-23"
18960;10813;26519;"Education Loan";3645600.87;9.88;"2019-06-21"
18961;3869;15048;"Car Loan";2149746.27;11.48;"2025-08-15"
18962;7455;13963;"Car Loan";2030247.62;8.34;"2019-03-25"
18963;20573;43254;"Personal Loan";3891043.8;9.71;"2022-02-17"
18964;4970;36884;"Home Loan";3377923.33;10.03;"2020-08-28"
18965;252;33422;"Home Loan";2353808.66;10.03;"2023-12-11"
18966;9798;11629;"Home Loan";4272499.91;8.02;"2019-11-29"
18967;14280;14634;"Education Loan";4904335.34;12.18;"2022-08-20"
18968;10913;38768;"Home Loan";2516818.06;11.28;"2022-06-28"
18969;17050;10699;"Personal Loan";4086029.23;10.98;"2022-08-02"
18970;45746;40945;"Home Loan";4784862.56;9.06;"2019-07-02"
18971;45812;12040;"Home Loan";4009925.02;6.98;"2021-02-12"
18972;47051;29998;"Car Loan";933982.28;10.38;"2023-06-29"
18973;44341;15831;"Education Loan";1207678.74;7.12;"2020-02-10"
18974;9927;32213;"Education Loan";3733642.14;10.94;"2023-12-01"
18975;35484;31774;"Education Loan";2239505.98;10.28;"2021-11-14"
18976;23829;16000;"Home Loan";646492.72;12.48;"2022-08-06"
18977;49888;25432;"Education Loan";1886324.12;10.58;"2019-02-17"
18978;32803;21496;"Education Loan";2133561.53;8.51;"2018-09-27"
18979;37275;47046;"Education Loan";4209207.67;9.4;"2018-11-14"
18980;12519;22345;"Car Loan";3124834.82;6.71;"2024-07-29"
18981;45353;31911;"Personal Loan";1431709.05;11.25;"2024-11-19"
18982;49574;30045;"Personal Loan";4219167.12;7.2;"2019-03-01"
18983;28289;24250;"Home Loan";4107063.83;10.87;"2024-11-16"
18984;39381;16929;"Personal Loan";1882104.07;6.68;"2023-11-30"
18985;40077;30588;"Education Loan";3846785.11;9.3;"2022-12-27"
18986;2011;31465;"Car Loan";2015455.39;8.86;"2021-06-08"
18987;10803;28022;"Home Loan";3558624.79;9.57;"2021-03-28"
18988;49795;1612;"Home Loan";4306312.25;9.1;"2018-06-14"
18989;39115;49960;"Home Loan";4423087.22;11.13;"2020-06-04"
18990;12412;20422;"Car Loan";353315.49;11.22;"2025-07-26"
18991;33544;15741;"Home Loan";4421925.61;8.52;"2023-02-16"
18992;12427;47296;"Home Loan";1223135.41;9.61;"2019-07-23"
18993;9543;42544;"Education Loan";2704343.07;8.34;"2025-10-29"
18994;37133;40477;"Education Loan";2359221.27;9.48;"2018-09-27"
18995;47572;20941;"Education Loan";2935589.75;8.56;"2021-08-17"
18996;38839;43138;"Personal Loan";1722083.67;10.78;"2019-11-28"
18997;11382;24453;"Car Loan";2470098.25;10.68;"2021-02-01"
18998;43351;16821;"Car Loan";2169088.27;8.42;"2025-02-24"
18999;8068;9563;"Personal Loan";3017366.29;6.88;"2022-02-01"
19000;42340;11082;"Home Loan";1778097.53;10.13;"2021-12-05"
19001;4745;8870;"Personal Loan";3530214.78;11.27;"2020-06-13"
19002;32851;18748;"Personal Loan";2562159.98;9.97;"2025-11-07"
19003;48305;4650;"Personal Loan";1880056.25;6.82;"2023-09-01"
19004;37323;32038;"Education Loan";4248118.21;12.46;"2023-02-22"
19005;5473;23299;"Home Loan";3086815.61;11.69;"2018-06-30"
19006;1414;22151;"Education Loan";2316845.67;9.1;"2021-09-10"
19007;29884;8647;"Education Loan";4842508.28;8.57;"2023-04-21"
19008;9145;24305;"Home Loan";3414968.48;8.18;"2021-09-18"
19009;31044;36548;"Car Loan";4177616.8;8.6;"2019-12-27"
19010;17226;28120;"Education Loan";413892.62;11.6;"2025-08-04"
19011;4506;5388;"Education Loan";2181830.92;9.65;"2019-09-14"
19012;3246;15622;"Car Loan";188989.14;10.87;"2025-03-29"
19013;36196;24560;"Home Loan";212662.11;6.84;"2019-05-12"
19014;23909;5145;"Home Loan";110642.45;11.78;"2024-11-01"
19015;32154;26067;"Home Loan";4318533.07;10.06;"2025-09-09"
19016;24460;48;"Education Loan";393596.9;10.85;"2025-06-08"
19017;25100;5329;"Personal Loan";3901905.23;12.35;"2019-12-08"
19018;41446;1512;"Education Loan";4908777.79;7.14;"2022-08-17"
19019;41063;16666;"Home Loan";2624797.95;10.72;"2024-08-20"
19020;25699;12133;"Personal Loan";2254697.9;12.06;"2021-08-07"
19021;24952;8753;"Personal Loan";3471095.54;6.88;"2019-01-26"
19022;27017;11963;"Education Loan";3038075.61;7.07;"2020-04-19"
19023;27720;6389;"Home Loan";2849752.54;7.17;"2018-03-06"
19024;8728;46250;"Car Loan";4089987.69;9.46;"2024-06-25"
19025;21669;34629;"Education Loan";1583933.65;7.68;"2022-09-17"
19026;35030;39584;"Personal Loan";3301714.78;7.42;"2018-12-21"
