"atm_id";"branch_id";"location";"city";"status"
24749;13608;"86/158, Vaidya Street";"Ahmednagar";"Active"
24750;10083;"67/304, Shanker Road";"Pune";"Active"
24751;36906;"02/829, Basak";"Satara";"Inactive"
24752;12136;"25/607
Chakrabarti Zila";"Aurangabad";"Active"
24753;38052;"H.No. 41
Bhattacharyya Path";"Thane";"Inactive"
24754;18261;"H.No. 953
Grover Nagar";"Pune";"Inactive"
24755;13799;"03
Choudhary Street";"Satara";"Active"
24756;13686;"H.No. 164
Mitter Marg";"Satara";"Active"
24757;44294;"89/130, Mutti Nagar";"Aurangabad";"Active"
24758;37383;"H.No. 478
Konda Path";"Mumbai";"Active"
24759;24144;"H.No. 03, Kaur Marg";"Thane";"Active"
24760;43449;"96/985, Bassi Road";"Thane";"Inactive"
24761;21416;"460
Mandal Street";"Ahmednagar";"Inactive"
24762;29975;"57
Nori Ganj";"Mumbai";"Active"
24763;17028;"557
Aurora Circle";"Ahmednagar";"Active"
24764;6262;"81, Hans Marg";"Nashik";"Active"
24765;13816;"22/905, Sarkar Street";"Ahmednagar";"Inactive"
24766;16484;"61/99
Prasad";"Ahmednagar";"Inactive"
24767;47977;"91/53, Nori Ganj";"Mumbai";"Inactive"
24768;16657;"43/67, Kibe Zila";"Thane";"Active"
24769;35286;"99, Mitter Chowk";"Nashik";"Active"
24770;26847;"412
Garde Street";"Ahmednagar";"Active"
24771;24103;"H.No. 20, Iyer Path";"Mumbai";"Active"
24772;25741;"401
Krishnamurthy Path";"Satara";"Active"
24773;27360;"49
Virk Road";"Solapur";"Inactive"
24774;19464;"H.No. 439, Shroff Marg";"Aurangabad";"Inactive"
24775;19417;"91, Raju Circle";"Pune";"Inactive"
24776;5222;"38/97
Buch";"Pune";"Active"
24777;9536;"00/17, Toor Chowk";"Thane";"Active"
24778;48428;"915, Ghosh Chowk";"Kolhapur";"Inactive"
24779;14530;"H.No. 81, More Road";"Satara";"Inactive"
24780;37604;"17/74
Biswas Street";"Aurangabad";"Inactive"
24781;36516;"H.No. 89, Dugar Street";"Ahmednagar";"Active"
24782;37331;"551
Khosla Zila";"Nagpur";"Active"
24783;19638;"H.No. 953, Devi";"Nashik";"Active"
24784;27992;"61, Ray Circle";"Satara";"Inactive"
24785;35868;"843, Chakraborty Circle";"Mumbai";"Inactive"
24786;32289;"121
Sandal Road";"Aurangabad";"Active"
24787;11683;"353, Wable Nagar";"Pune";"Inactive"
24788;26421;"731, Chakraborty Street";"Nagpur";"Active"
24789;28841;"27/656, Tailor Ganj";"Pune";"Active"
24790;47282;"H.No. 426
Sibal Zila";"Satara";"Inactive"
24791;11080;"273
Srinivas Path";"Kolhapur";"Active"
24792;9407;"612
Chandra Street";"Mumbai";"Inactive"
24793;42951;"359
Murthy Road";"Mumbai";"Inactive"
24794;23572;"H.No. 032
Wali";"Solapur";"Inactive"
24795;44515;"38, Pandey Road";"Nashik";"Active"
24796;45710;"918
Khatri Path";"Solapur";"Active"
24797;9607;"H.No. 574
Savant";"Satara";"Inactive"
24798;18724;"396
Rout";"Nagpur";"Active"
24799;36261;"H.No. 183, Kaur Circle";"Thane";"Active"
24800;49920;"H.No. 30, Nagar Marg";"Solapur";"Active"
24801;32055;"28/06, Narayanan Nagar";"Solapur";"Inactive"
24802;28380;"34
Rana Marg";"Satara";"Active"
24803;49006;"292
Jain Road";"Ahmednagar";"Inactive"
24804;4648;"H.No. 752
Narula Circle";"Solapur";"Active"
24805;9649;"40/05
Narula Circle";"Pune";"Active"
24806;48867;"H.No. 695
Dara Nagar";"Ahmednagar";"Inactive"
24807;39019;"H.No. 07
Andra Path";"Thane";"Inactive"
24808;2505;"H.No. 33, Dugar Marg";"Ahmednagar";"Inactive"
24809;47373;"H.No. 437, Bath Road";"Mumbai";"Active"
24810;38736;"13/673
Mitter Ganj";"Nagpur";"Active"
24811;25811;"551
Sule Nagar";"Nashik";"Inactive"
24812;32750;"191
Saraf Road";"Aurangabad";"Inactive"
24813;22578;"253
Mohanty Ganj";"Kolhapur";"Inactive"
24814;30533;"67/05
Malhotra Path";"Kolhapur";"Inactive"
24815;17428;"92/65, Gopal Marg";"Ahmednagar";"Inactive"
24816;46948;"H.No. 755
Dyal Nagar";"Nashik";"Active"
24817;26368;"H.No. 75, Boase Ganj";"Solapur";"Inactive"
24818;35632;"83/10
Kaul Ganj";"Thane";"Active"
24819;38867;"H.No. 343, Keer Chowk";"Satara";"Active"
24820;42785;"H.No. 32
Nigam";"Ahmednagar";"Active"
24821;21472;"46/226
Bail Circle";"Ahmednagar";"Inactive"
24822;4247;"82, Krishnan Marg";"Kolhapur";"Active"
24823;48764;"39/20, Misra Chowk";"Kolhapur";"Active"
24824;29584;"H.No. 36
Menon Marg";"Nashik";"Active"
24825;2314;"H.No. 697
Arya Zila";"Aurangabad";"Inactive"
24826;19257;"86
Gera Ganj";"Ahmednagar";"Inactive"
24827;2835;"16, Malhotra";"Thane";"Active"
24828;16038;"46
Banerjee Road";"Satara";"Inactive"
24829;33354;"73, Thaker Chowk";"Thane";"Inactive"
24830;28131;"15/038, Dhar Chowk";"Satara";"Active"
24831;41355;"H.No. 13, Srinivas Chowk";"Mumbai";"Active"
24832;30028;"22/34, Kapoor Nagar";"Ahmednagar";"Inactive"
24833;28058;"946, Pai Circle";"Mumbai";"Active"
24834;18748;"93, Chakrabarti Chowk";"Kolhapur";"Inactive"
24835;31249;"42/427
Mandal";"Ahmednagar";"Inactive"
24836;11558;"213
Chaudhuri Marg";"Nagpur";"Active"
24837;31257;"07/76
D’Alia Chowk";"Solapur";"Inactive"
24838;10293;"621, Suresh Street";"Pune";"Active"
24839;34980;"H.No. 942
Chaudhuri Marg";"Thane";"Active"
24840;18091;"80/882
Ganesan Chowk";"Nashik";"Active"
24841;28254;"888, Narula Path";"Nashik";"Inactive"
24842;24488;"84/89
Yohannan Zila";"Pune";"Inactive"
24843;5803;"30/18, Chokshi Road";"Mumbai";"Inactive"
24844;42702;"H.No. 229, Sahni Marg";"Aurangabad";"Inactive"
24845;41067;"H.No. 52, Subramanian Marg";"Nashik";"Active"
24846;16126;"34, Zacharia Chowk";"Nashik";"Active"
24847;29757;"H.No. 274, Agrawal Chowk";"Mumbai";"Active"
24848;8986;"H.No. 76, Naidu Nagar";"Aurangabad";"Active"
24849;10919;"H.No. 27, Thakkar Street";"Satara";"Active"
24850;19458;"H.No. 78, Tata Ganj";"Solapur";"Inactive"
24851;31600;"560, Sathe";"Kolhapur";"Active"
24852;14052;"07/330
Korpal Chowk";"Satara";"Active"
24853;1936;"924, Bali";"Ahmednagar";"Active"
24854;5546;"H.No. 322, Din Ganj";"Nashik";"Inactive"
24855;5995;"62/82
Sankar Marg";"Thane";"Inactive"
24856;22711;"H.No. 770, Halder Marg";"Mumbai";"Active"
24857;45959;"H.No. 26, Gaba Zila";"Nagpur";"Inactive"
24858;8085;"08
Bhat Ganj";"Aurangabad";"Active"
24859;16186;"94/984, Rao Circle";"Kolhapur";"Inactive"
24860;37938;"73/202, Arya Ganj";"Nagpur";"Inactive"
24861;44287;"H.No. 052, Ravi Circle";"Aurangabad";"Inactive"
24862;16473;"H.No. 57, Prakash Path";"Pune";"Inactive"
24863;1401;"H.No. 157
Kannan Path";"Pune";"Active"
24864;37595;"44/91
Kara Ganj";"Solapur";"Active"
24865;41625;"H.No. 718
Lad Nagar";"Pune";"Active"
24866;29884;"51, Saraf Marg";"Kolhapur";"Active"
24867;45229;"46
Mangal Ganj";"Kolhapur";"Inactive"
24868;27742;"488
Balasubramanian Marg";"Nagpur";"Inactive"
24869;2597;"17, Bail";"Pune";"Active"
24870;24156;"91/879
Sagar Nagar";"Mumbai";"Inactive"
24871;15689;"397, Soni Marg";"Thane";"Active"
24872;9883;"07
Sarkar Street";"Pune";"Inactive"
24873;38311;"H.No. 50, Chhabra Marg";"Thane";"Active"
24874;26555;"54
Date Street";"Kolhapur";"Active"
24875;19479;"H.No. 83
Chadha Zila";"Kolhapur";"Active"
24876;30078;"44/13, Biswas Chowk";"Thane";"Inactive"
24877;12247;"21/206
Kumer";"Aurangabad";"Active"
24878;16908;"83/875, Sachar Zila";"Nagpur";"Active"
24879;8740;"55/72
Misra Ganj";"Ahmednagar";"Active"
24880;25709;"85/028
Loyal";"Nagpur";"Active"
24881;27276;"H.No. 039
Sharaf Zila";"Nashik";"Active"
24882;42733;"H.No. 739, Gola Path";"Kolhapur";"Inactive"
24883;12704;"25/619
Gill Nagar";"Pune";"Active"
24884;40565;"61/87
Trivedi Zila";"Satara";"Inactive"
24885;41312;"H.No. 377
Raghavan Ganj";"Nashik";"Inactive"
24886;16557;"457
Virk Street";"Nagpur";"Inactive"
24887;423;"H.No. 05
Nayar Zila";"Nashik";"Inactive"
24888;27992;"34/490
Raval Ganj";"Mumbai";"Active"
24889;4441;"35/47
Oommen Path";"Thane";"Inactive"
24890;16213;"H.No. 88
Narayan Circle";"Pune";"Inactive"
24891;46003;"03/292
Keer Zila";"Mumbai";"Active"
24892;2486;"H.No. 03
Gopal Zila";"Kolhapur";"Inactive"
24893;35509;"11
Deo Circle";"Satara";"Active"
24894;47325;"80, Korpal";"Aurangabad";"Inactive"
24895;3754;"37/01, Khanna Road";"Pune";"Active"
24896;34625;"H.No. 47, Nanda Zila";"Thane";"Inactive"
24897;33684;"22/347
Arora";"Aurangabad";"Active"
24898;4054;"27/967, Saini Zila";"Kolhapur";"Active"
24899;41839;"H.No. 27, Dixit Ganj";"Nashik";"Active"
24900;35994;"04
Nagarajan Road";"Nashik";"Active"
24901;14594;"72/738
Sura Street";"Kolhapur";"Active"
24902;2265;"H.No. 174
Krishnan";"Ahmednagar";"Active"
24903;24968;"031, Arya";"Pune";"Inactive"
24904;946;"H.No. 51
Parmer";"Pune";"Active"
24905;19964;"00/05, Borra";"Ahmednagar";"Inactive"
24906;14525;"85, Kala Nagar";"Solapur";"Active"
24907;22352;"51
Boase Chowk";"Nagpur";"Inactive"
24908;12408;"93
Mani Marg";"Satara";"Active"
24909;14303;"107, Dutta Nagar";"Solapur";"Inactive"
24910;32817;"10, Acharya Chowk";"Pune";"Inactive"
24911;4638;"H.No. 272, Palla Nagar";"Mumbai";"Inactive"
24912;16281;"42/97, Rastogi";"Thane";"Inactive"
24913;1930;"78
Ratta Road";"Ahmednagar";"Inactive"
24914;5542;"H.No. 99, Dubey Path";"Thane";"Inactive"
24915;35172;"H.No. 830
Mandal Zila";"Thane";"Inactive"
24916;42898;"14/239
More Road";"Satara";"Inactive"
24917;32056;"H.No. 67
Goyal Circle";"Thane";"Inactive"
24918;38605;"H.No. 340
Majumdar";"Nagpur";"Inactive"
24919;28549;"44/65
Lata Marg";"Satara";"Inactive"
24920;23554;"054, Barad Marg";"Thane";"Inactive"
24921;27788;"H.No. 45
Rout Road";"Nashik";"Active"
24922;16387;"13/30
Sha Path";"Mumbai";"Inactive"
24923;17763;"H.No. 640
Chatterjee Circle";"Thane";"Inactive"
24924;26701;"06
Seshadri Marg";"Thane";"Inactive"
24925;17794;"17/10
Toor Path";"Solapur";"Inactive"
24926;24628;"98
Batra Zila";"Nagpur";"Inactive"
24927;41070;"41/336
Issac Marg";"Kolhapur";"Active"
24928;23085;"20, Verma Ganj";"Pune";"Active"
24929;2847;"84, Bose Road";"Nashik";"Active"
24930;39052;"H.No. 460, Ben Road";"Nagpur";"Active"
24931;48318;"03
Sami Road";"Aurangabad";"Inactive"
24932;31773;"H.No. 531, Tripathi Ganj";"Aurangabad";"Active"
24933;4690;"924, Bansal Road";"Pune";"Inactive"
24934;4228;"487
Mohanty Marg";"Pune";"Active"
24935;36897;"112
Arora Chowk";"Pune";"Active"
24936;30052;"45/83, Aggarwal Road";"Aurangabad";"Inactive"
24937;42667;"678, Bail Nagar";"Nagpur";"Inactive"
24938;37064;"H.No. 172
Shenoy Path";"Aurangabad";"Active"
24939;19863;"66
Chauhan Circle";"Mumbai";"Inactive"
24940;37006;"H.No. 219
Kumar Path";"Aurangabad";"Inactive"
24941;7863;"22/782, Dixit Marg";"Solapur";"Active"
24942;39978;"68/170
Palla Circle";"Nagpur";"Active"
24943;21266;"97
Kalla Nagar";"Nagpur";"Inactive"
24944;48240;"H.No. 710
Kant";"Pune";"Active"
24945;8096;"12, Krishna Road";"Mumbai";"Active"
24946;893;"H.No. 35, Kala Road";"Aurangabad";"Inactive"
24947;27817;"27/35, Sekhon Circle";"Aurangabad";"Inactive"
24948;24178;"085, Chanda Street";"Thane";"Active"
24949;9960;"520, Anand Chowk";"Aurangabad";"Active"
24950;32520;"20/260
Bahl Zila";"Nagpur";"Active"
24951;10161;"74, Manda";"Ahmednagar";"Inactive"
24952;26743;"H.No. 820, Badal Nagar";"Nashik";"Inactive"
24953;42534;"28/474, Nigam Path";"Pune";"Inactive"
24954;13534;"01/963
Nayak Marg";"Solapur";"Active"
24955;508;"638, Rajagopal Ganj";"Pune";"Active"
24956;43274;"96, Raval Street";"Thane";"Active"
24957;22205;"79
Venkataraman Marg";"Satara";"Active"
24958;24696;"H.No. 71, Madan Road";"Aurangabad";"Active"
24959;45268;"H.No. 64
Bhargava Chowk";"Nashik";"Inactive"
24960;15730;"H.No. 488
Sampath Road";"Satara";"Inactive"
24961;26554;"55/858, Pai Zila";"Thane";"Active"
24962;37529;"173, Gill Path";"Nashik";"Active"
24963;15310;"38/456
Borah Nagar";"Satara";"Inactive"
24964;45383;"43/04
Sibal Path";"Aurangabad";"Inactive"
24965;38234;"H.No. 894, Anne Street";"Solapur";"Active"
24966;35757;"H.No. 293, Karan Street";"Ahmednagar";"Inactive"
24967;44544;"67/227, Loyal Street";"Kolhapur";"Inactive"
24968;2394;"59, Pandya Ganj";"Kolhapur";"Inactive"
24969;32264;"70
Taneja Marg";"Nashik";"Active"
24970;1747;"41/41, Jayaraman Zila";"Thane";"Active"
24971;33569;"57/98
Basu";"Aurangabad";"Active"
24972;18982;"363
Kibe Ganj";"Thane";"Inactive"
24973;11276;"090, Srivastava Street";"Satara";"Inactive"
24974;25425;"28
Bahri Circle";"Mumbai";"Active"
24975;1762;"38/33, Morar Street";"Pune";"Active"
24976;20689;"H.No. 155, Nath Ganj";"Satara";"Inactive"
24977;47244;"61, Palla Nagar";"Nagpur";"Active"
24978;13191;"H.No. 938
Sarma";"Mumbai";"Inactive"
24979;34197;"554
Balay Ganj";"Solapur";"Active"
24980;36873;"19
Lata Nagar";"Solapur";"Inactive"
24981;49836;"H.No. 697
Chaudhry Marg";"Ahmednagar";"Inactive"
24982;22929;"82
Mann Circle";"Thane";"Active"
24983;11755;"49/244
Wagle Marg";"Aurangabad";"Active"
24984;15766;"H.No. 265
Sanghvi Zila";"Nashik";"Active"
24985;1373;"H.No. 97
Patla Chowk";"Satara";"Inactive"
24986;24512;"585
Khosla Nagar";"Pune";"Active"
24987;26986;"574, Bawa Nagar";"Nashik";"Inactive"
24988;34716;"H.No. 747, Kale Circle";"Nashik";"Active"
24989;17946;"H.No. 976
Purohit Street";"Solapur";"Active"
24990;2468;"29/51, Dey Path";"Thane";"Active"
24991;47109;"94/831, Gulati Road";"Nagpur";"Inactive"
24992;4766;"65/744
Dass Marg";"Ahmednagar";"Inactive"
24993;38632;"H.No. 397
Chacko Road";"Mumbai";"Inactive"
24994;42745;"96/60, Aggarwal Street";"Pune";"Active"
24995;14537;"H.No. 910
Ganesan Zila";"Mumbai";"Active"
24996;47300;"H.No. 80
Pillay Path";"Nashik";"Inactive"
24997;3138;"H.No. 760, Maharaj Zila";"Aurangabad";"Inactive"
24998;8364;"96
Chana Street";"Solapur";"Inactive"
24999;21871;"00
Ravi Marg";"Satara";"Inactive"
25000;24097;"127
Bhatti Chowk";"Nagpur";"Inactive"
25001;46632;"78
Malhotra Zila";"Kolhapur";"Inactive"
25002;30336;"051
Nath Circle";"Solapur";"Inactive"
25003;25549;"18/18, Malhotra Chowk";"Nashik";"Active"
25004;22063;"H.No. 98
Pandit Circle";"Aurangabad";"Active"
25005;30991;"H.No. 099, Shukla Marg";"Nashik";"Active"
25006;28170;"194, Gulati Zila";"Mumbai";"Inactive"
25007;2806;"83
Chowdhury";"Aurangabad";"Inactive"
25008;42378;"835
Sinha Chowk";"Nashik";"Inactive"
25009;47215;"92/77
Banerjee Ganj";"Nashik";"Inactive"
25010;89;"H.No. 831, Lad Road";"Nagpur";"Inactive"
25011;41728;"07
Nagarajan Path";"Aurangabad";"Inactive"
25012;7185;"57/891, Lala Path";"Nashik";"Inactive"
25013;15802;"06/182, Sridhar Zila";"Satara";"Active"
25014;41621;"H.No. 67, Parikh Road";"Nashik";"Active"
25015;26002;"18/298, Sunder Zila";"Satara";"Active"
25016;15084;"H.No. 003
Minhas Ganj";"Kolhapur";"Inactive"
25017;18379;"H.No. 93
Kulkarni Chowk";"Pune";"Active"
25018;22350;"H.No. 35
Chaudhary Path";"Nashik";"Inactive"
25019;16792;"H.No. 140, Mall Marg";"Nashik";"Inactive"
25020;33280;"93/912
Chakraborty Ganj";"Aurangabad";"Active"
25021;14184;"46/85, Kala Street";"Ahmednagar";"Active"
25022;40970;"228
Saraf Path";"Nagpur";"Active"
25023;19889;"17/13
Jani Street";"Nagpur";"Active"
25024;26835;"21/629, Dara Zila";"Aurangabad";"Active"
25025;22618;"H.No. 89, Chandran Nagar";"Satara";"Inactive"
25026;3298;"H.No. 90, Nagar Path";"Satara";"Inactive"
25027;42070;"H.No. 74
Brahmbhatt";"Solapur";"Inactive"
25028;16805;"38/781, Prakash Street";"Satara";"Inactive"
25029;6173;"H.No. 472
Agate Circle";"Kolhapur";"Inactive"
25030;12033;"15/928
Andra";"Nashik";"Active"
25031;29801;"25
Nayak Path";"Aurangabad";"Inactive"
25032;11449;"H.No. 464
Parmar Circle";"Satara";"Inactive"
25033;14301;"H.No. 459
Barad Ganj";"Ahmednagar";"Active"
25034;8282;"56/83
Dhingra Nagar";"Nagpur";"Active"
25035;46888;"28/68
Gola";"Aurangabad";"Active"
25036;4994;"81/61, Nigam Nagar";"Nagpur";"Inactive"
25037;36952;"68
Venkataraman Ganj";"Nagpur";"Inactive"
25038;29630;"H.No. 13
Narang";"Mumbai";"Inactive"
25039;41344;"35/23
Kari Chowk";"Thane";"Inactive"
25040;45054;"H.No. 36
Nayak Path";"Solapur";"Inactive"
25041;16015;"01, Taneja Chowk";"Ahmednagar";"Active"
25042;8252;"83, Narayanan Path";"Aurangabad";"Active"
25043;7719;"44, Sharaf Ganj";"Nagpur";"Active"
25044;24730;"57/11
Ratta Zila";"Pune";"Inactive"
25045;15334;"H.No. 482, Bhatnagar Road";"Ahmednagar";"Inactive"
25046;5600;"H.No. 78, Gopal Circle";"Solapur";"Inactive"
25047;10802;"59/557
Toor Circle";"Thane";"Inactive"
25048;39907;"56/00
Sem";"Thane";"Active"
25049;9434;"86/001
Mander Chowk";"Pune";"Active"
25050;22070;"189
Garg Ganj";"Nashik";"Active"
25051;44405;"83/20, Zacharia Marg";"Satara";"Active"
25052;49913;"H.No. 663
Sandhu Path";"Mumbai";"Inactive"
25053;30869;"H.No. 400
Yadav Ganj";"Nagpur";"Inactive"
25054;2071;"H.No. 12, Hayre Street";"Pune";"Active"
25055;31003;"H.No. 521, Bhatt Road";"Nagpur";"Inactive"
25056;10899;"75/25, Bajwa Ganj";"Ahmednagar";"Active"
25057;878;"71/568, Dhar Zila";"Nashik";"Active"
25058;27494;"16
Srinivas Chowk";"Satara";"Inactive"
25059;45664;"379
Dutt Circle";"Nagpur";"Inactive"
25060;2952;"09
Kota";"Kolhapur";"Inactive"
25061;3657;"H.No. 609
Behl Street";"Pune";"Inactive"
25062;5599;"482
Din Path";"Pune";"Active"
25063;27938;"739
Tella Road";"Kolhapur";"Active"
25064;47591;"24/784, Dada";"Thane";"Inactive"
25065;19885;"93/246
Das Zila";"Nashik";"Active"
25066;6033;"85, Kanda Ganj";"Solapur";"Active"
25067;17107;"H.No. 49, Kunda Nagar";"Ahmednagar";"Inactive"
25068;39515;"H.No. 148, Nayar Circle";"Satara";"Inactive"
25069;35365;"75/67
Borde Street";"Satara";"Inactive"
25070;30971;"30
Jaggi Street";"Aurangabad";"Inactive"
25071;33754;"45/419
Balasubramanian Road";"Nagpur";"Active"
25072;31585;"739, Rau";"Nashik";"Inactive"
25073;10581;"82/85, Prashad Marg";"Kolhapur";"Active"
25074;9078;"H.No. 21
Sampath Chowk";"Mumbai";"Active"
25075;35271;"73/090, Vyas Circle";"Ahmednagar";"Active"
25076;25080;"35/27
Bhalla";"Solapur";"Inactive"
25077;34645;"169, Wagle Road";"Nashik";"Active"
25078;8206;"71/05
Kapoor Nagar";"Satara";"Active"
25079;5881;"H.No. 488, Ray Ganj";"Thane";"Active"
25080;3838;"H.No. 789, Sathe Street";"Nagpur";"Active"
25081;8145;"66/485
Sanghvi";"Nagpur";"Active"
25082;18416;"H.No. 808
Borra Street";"Satara";"Inactive"
25083;6516;"26
Tripathi Zila";"Pune";"Active"
25084;16268;"H.No. 77, Dhar";"Pune";"Inactive"
25085;33351;"97/92, Deep";"Solapur";"Active"
25086;20825;"58
Bakshi Path";"Satara";"Active"
25087;15755;"99/22
Nayar Nagar";"Aurangabad";"Inactive"
25088;39568;"45/557
Murty Street";"Satara";"Inactive"
25089;21904;"73/495
Saxena Path";"Aurangabad";"Active"
25090;35248;"H.No. 77
Jhaveri Road";"Nashik";"Active"
25091;19652;"H.No. 35, Dutta Nagar";"Solapur";"Active"
25092;3223;"50/913, Cheema Ganj";"Mumbai";"Active"
25093;34101;"15, Brahmbhatt";"Thane";"Inactive"
25094;4093;"484, Pant Marg";"Thane";"Inactive"
25095;3332;"43
Bhagat Nagar";"Mumbai";"Inactive"
25096;6574;"462
Bajaj Street";"Satara";"Inactive"
25097;2007;"503
Ganguly Nagar";"Nagpur";"Inactive"
25098;49809;"85/53
Barad Street";"Solapur";"Inactive"
25099;38754;"16/451
Dara Path";"Kolhapur";"Inactive"
25100;49508;"01/047
Amble";"Nagpur";"Active"
25101;10713;"H.No. 173, Thaman Marg";"Mumbai";"Active"
25102;2932;"032
Bajwa Marg";"Ahmednagar";"Inactive"
25103;23092;"H.No. 57, Pau Nagar";"Kolhapur";"Inactive"
25104;8649;"20/16
Jayaraman Ganj";"Aurangabad";"Inactive"
25105;24619;"960
Mani Street";"Nashik";"Inactive"
25106;17131;"044, Vora Ganj";"Mumbai";"Inactive"
25107;15645;"36/599
Magar Ganj";"Pune";"Inactive"
25108;17836;"H.No. 80, Salvi Chowk";"Mumbai";"Active"
25109;38584;"H.No. 761, Shenoy Street";"Nashik";"Inactive"
25110;10555;"092
Purohit Circle";"Satara";"Active"
25111;46189;"H.No. 637
Naidu";"Kolhapur";"Inactive"
25112;25591;"76/646
Mukhopadhyay";"Aurangabad";"Inactive"
25113;12863;"627
Mutti Ganj";"Solapur";"Active"
25114;29638;"07
Ahluwalia Chowk";"Thane";"Active"
25115;25084;"H.No. 179
Batta Nagar";"Pune";"Inactive"
25116;36356;"58/44, Nair Marg";"Solapur";"Active"
25117;32619;"36/478
Purohit Zila";"Pune";"Inactive"
25118;40098;"94/295, Ganguly Road";"Aurangabad";"Active"
25119;27741;"985
Batta Chowk";"Aurangabad";"Inactive"
25120;1088;"272, Mander Road";"Mumbai";"Active"
25121;22606;"380
Dhillon";"Aurangabad";"Active"
25122;4300;"37/186, Bhatt Ganj";"Solapur";"Inactive"
25123;26355;"04/66, Saran Marg";"Mumbai";"Inactive"
25124;1492;"61
Sarna Path";"Mumbai";"Inactive"
25125;32863;"747, Rama Street";"Aurangabad";"Active"
25126;3659;"H.No. 157, Rajan Chowk";"Mumbai";"Inactive"
25127;37460;"30/831, Sood Road";"Solapur";"Active"
25128;8598;"H.No. 23
Jain";"Pune";"Active"
25129;18588;"230, Chada Path";"Solapur";"Active"
25130;30844;"91/501, Balan Road";"Satara";"Active"
25131;10565;"H.No. 711
Dhawan Chowk";"Pune";"Inactive"
25132;47483;"30
Thakkar";"Mumbai";"Active"
25133;34673;"30/491, Gupta Street";"Kolhapur";"Active"
25134;47693;"47/586
Kant Street";"Kolhapur";"Active"
25135;46381;"H.No. 025, Rout Zila";"Aurangabad";"Active"
25136;7389;"31/73, Saran Road";"Thane";"Active"
25137;23420;"42/833, Hans Ganj";"Satara";"Active"
25138;11044;"H.No. 623
Talwar Circle";"Mumbai";"Inactive"
25139;24871;"H.No. 060, Comar Marg";"Aurangabad";"Active"
25140;33368;"H.No. 56
Mahajan Road";"Thane";"Inactive"
25141;38233;"369, Raval";"Nagpur";"Active"
25142;38078;"H.No. 32, Kala Zila";"Kolhapur";"Inactive"
25143;12270;"27, Vohra Marg";"Nagpur";"Active"
25144;33205;"35/71, Menon Circle";"Mumbai";"Active"
25145;26868;"H.No. 653, Issac Marg";"Nashik";"Active"
25146;20452;"04/526
Solanki Ganj";"Thane";"Active"
25147;28288;"H.No. 697, Nagarajan Road";"Aurangabad";"Active"
25148;40207;"H.No. 789
Barman Road";"Mumbai";"Inactive"
25149;3452;"345
Tank Circle";"Solapur";"Active"
25150;10365;"04/912, Vasa Chowk";"Thane";"Active"
25151;25629;"H.No. 76
Parmar Circle";"Satara";"Inactive"
25152;42019;"90/224, Behl Marg";"Satara";"Active"
25153;37528;"20
Krishnan Road";"Ahmednagar";"Inactive"
25154;46002;"47
Chauhan Circle";"Satara";"Active"
25155;41176;"H.No. 97
Chaudry Ganj";"Ahmednagar";"Active"
25156;183;"218, Mane Street";"Mumbai";"Active"
25157;42532;"H.No. 94
Patil Circle";"Kolhapur";"Inactive"
25158;17283;"559
Nayar Zila";"Solapur";"Inactive"
25159;19620;"58/853
Sarraf Road";"Pune";"Active"
25160;44735;"H.No. 43, Sami Chowk";"Aurangabad";"Inactive"
25161;13736;"35/295
Chakrabarti";"Thane";"Active"
25162;33017;"30, Som Zila";"Pune";"Active"
25163;39740;"H.No. 29
Sarna Path";"Ahmednagar";"Inactive"
25164;18700;"23/80
Sawhney Chowk";"Ahmednagar";"Active"
25165;25963;"H.No. 352, Rai Marg";"Nashik";"Inactive"
25166;35930;"H.No. 789
Sastry";"Mumbai";"Inactive"
25167;46719;"76/242, Ram Road";"Ahmednagar";"Active"
